Task,gemini-3.5-flash-lite
ce1f620b.json,"Trace bouncing rays starting from the red pixel segments, reflecting off grid boundaries and green barriers, and mark the path with zeros."
ce54772a.json,"Depending on the position of the black pixel in row 3, the central 3x3 block (rows 0-2, columns 3-5) is either horizontally flipped or directly copied to the corresponding side (columns 0-2 or columns 6-8). In this case, the pixel is on the right, so the block is directly copied to columns 6-8."
cfe6b767.json,"The outer border of the grid is filled with the color 6 (magenta), while all internal cells remain 0 (black)."
d1d5ac74.json,"Draw connecting horizontal and vertical lines of 0s between any pairs of 0-pixels that share the same row or column, while leaving isolated 0-pixels unchanged."
d12f6c2e.json,Determine the output scalar value based on the spatial configuration of the majority color in the 3x3 grid (an orthogonal cross yields 0).
cc2042de.json,Calculated the column index for each row $k$ using a triangular wave formula based on width $W$: $col(k) = (W-1) - |(k \pmod{2(W-1)}) - (W-1)|$.
d2320554.json,Place a single '8' in each row at a column position that bounces back and forth between 0 and W-1 in a triangle wave pattern.
d321897a.json,Rotate the input grid by 180 degrees (reverse the order of the rows and reverse the elements within each row).
d4db69a7.json,"Replaced every occurrence of the color gray (5) with the color teal (8), keeping all other colors unchanged."
d538d9d8.json,Extract the 3x3 sub-grid that has the maximum count of its foreground color compared to all other sub-grids in the input.
d6183f42.json,"For each row with a non-zero pixel, extend horizontally to the right edge by alternating between the original pixel's color and yellow (4). Empty rows remain unchanged."
d6a218e6.json,"For each non-zero pixel, draw a horizontal line to the right edge and a vertical line down the rightmost column to the bottom."
d6cc1307.json,Extracted the single repeating base pattern from the horizontally triplicated input grid.
d6a3fa22.json,The grid is divided into a top block (rows 0-4) filled with the color of the upper input pixel and a bottom block (rows 5-9) filled with the color of the lower input pixel. Specific rows within each block are completely filled while others only have pixels at the left and right borders.
d98a910c.json,Extend the vertical repeating pattern of the input grid until the output reaches a fixed height of 10 rows.
d72c03e0.json,Fill enclosed regions or path holes of 0s within the grid bounded by 2s according to the connectivity rules derived from training examples.
d7e48664.json,"The output is a 3x3 grid where a value of 9 is placed at any position where both the top subgrid and the bottom subgrid contain a 0, with 0 everywhere else."
d92cbbe6.json,"Rank the vertical yellow columns by length in ascending order and replace them with colors 3, 0, 5, and 2 respectively, while keeping the background as 1."
da06aaf8.json,"Count the frequency of each foreground color in the grid, sort them in descending order of pixel count, and output the sorted color digits vertically as a 3x1 grid."
dc372746.json,"Extract a single representative row or column when the input is horizontally or vertically uniform, then apply run-length compression to remove consecutive duplicates."
dd71d945.json,"Extracts the colors of vertical or horizontal bands into a single-row or single-column grid respectively, preserving their sequential order."
e184f2fc.json,"Take the top block of non-zero rows, mirror it vertically, and place it at the bottom of the grid, filling the intermediate rows with zeros."
dd6f657f.json,"Project inner shape colors outwards from the grid edges through the penetration points of the container, and replace the inner shape color with the container color along those projection lines inside the container."
e04d8538.json,Copy and translate multi-pixel shapes to every isolated target pixel matching the shape's anchor color.
e19ff922.json,"Connect the teal pixel (8) and the green pixel (3) with an L-shaped path of zeros, consisting of a horizontal line from the teal to the column of the green pixel, and a vertical line from that intersection down to the green pixel, replacing background pixels."
e1d37d2d.json,"Split the input grid into top and bottom subgrids, convert them to binary matrices, perform a cell-by-cell XOR operation between them, and output the result with 1s represented as yellow (4) cells and 0s as black (0)."
e31a730a.json,"The grid is divided into four quadrants by a central cross, and the output is the specific quadrant containing the single anomalous pixel."
e3aa98a2.json,Vertically flipped the grid by reversing the order of the rows from top to bottom.
e4fdabb3.json,"Isolate the unique solid monochromatic rectangle in the grid, setting all other cells to 0."
e59585dd.json,Count the number of red cells in the input grid and fill the corresponding number of blue cells in the top row of the output grid.
e7ef8eb7.json,Crop the input grid to the bounding box of all non-background (non-1) pixels.
ea37f528.json,Red pixels move in straight lines towards the central 2x2 gray block and stop on the surrounding perimeter cells.
ea4965e8.json,"Draw intersecting horizontal and vertical lines from the positions of the red (2) and orange (7) pixels across the grid, placing a teal (8) pixel at each intersection point."
ebe6553c.json,"Extracted the 3x3 subgrid located at the top-right corner (rows 0 to 2, columns 6 to 8) of the 9x9 input grid."
ebca1b5a.json,"Connected components of red pixels (color 2) are identified and recolored based on their size modulo 3: size % 3 == 0 becomes blue (1), size % 3 == 1 becomes green (3), and size % 3 == 2 becomes grey (5)."
ecdfe6b4.json,"The input grid is divided into four 4x4 quadrants, which are overlaid onto a single 4x4 output grid based on a strict priority layering order (Top-Left > Top-Right > Bottom-Left > Bottom-Right > Background)."
ed9da15c.json,"Replace every occurrence of color 3 with the secondary color (4), and replace every occurrence of the secondary color (4) with color 9."
efaa0869.json,"Isolated cells with a value of 1 (having no orthogonally adjacent 1-neighbors) are changed to 2, while all other cells remain unchanged."
efa7f597.json,"Locate the bounding box of the non-background shape (value 0), extract the subgrid, and scale it up by 2x2."
f02a2728.json,"The 3x3 input grid is expanded into a 9x9 grid of 3x3 subgrids. For each non-zero cell in the input, the corresponding subgrid in the output is a replica of the entire input grid; for zero cells, the subgrid is filled entirely with zeros."
f086439b.json,"Row 1 acts as a template for a repeating two-color pattern. Any row starting with a non-background color pair is filled across using this exact positional template, while rows with only background color '2' remain unchanged."
f1e6bcc5.json,Vertically flip the input grid and append the original input grid below it.
f34ab6ee.json,"If the numbers at both ends (column 0 and column 9) of a row are equal, the entire row is filled with that number; otherwise, the row remains unchanged."
f1cac082.json,"Identified the color of the connecting bridge between the two 2x2 blocks of teal (8) pixels, which consists of red (2) pixels."
f4d1ed1b.json,Extracted the 3x3 subgrid starting from the top-left corner of the non-green pattern's bounding box.
f676ba4e.json,"Extend the vertical line of color 2 and the horizontal line of color 8 across the entire grid, setting their intersection point to color 0 and the rest of the background to color 4."
f6804beb.json,Replace gray values (5) with red values (2) at specific coordinate intersections: the rows marked with '0' in the rightmost column and the columns marked with '0' in the top row.
f769b514.json,"The width of the output grid is determined by the width of the central yellow rectangle. The secondary horizontal colored lines in the input dictate the rows of the output grid, where each unique color forms a full-width row ordered from top to bottom by their initial appearance."
f7980255.json,"Mask the digit grid using the presence of upper-region color blocks as an N x N binary filter, replacing unmasked digits with the background color (4)."
f8e9210f.json,Each distinct colored object moves upward by a number of rows equal to its height.
fb4066e0.json,"The input grid is partitioned into uniform stripes (horizontally or vertically) based on dominant colors, and each stripe is transformed to be completely filled with its dominant color."
fa5895eb.json,"The grid is symmetric and likely represents a pattern-completion or reflection task based on the surrounding context of the prompt, though the reasoning was cut off. Based on typical structure, the full symmetrical grid is extracted."
fbc2ca24.json,Horizontally mirrored each row and appended the mirrored version to the right of the original grid.
fb659d68.json,"Perform a bitwise OR operation between the top and bottom grids (treating non-zero values as 1), and represent the combined active cells with color 2 in the output grid."
fcbb1e8b.json,"Isolate the unique cohesive connected component formed by a single color acting as the target shape within the noise, and extract its bounding box."
fff2aee8.json,"Copy the 3x3 source pattern from the top-left to every location centered around an '8' marker on the right side of the grid, separated by a vertical line of '2's at column 3."
fe26c5a7.json,Detect the repeating column pattern on the left side of the grid and horizontally tile it across the entire 15-column width.
ff70ee11.json,"Generate a repeating sequence of row indices based on N (0 to N-1 then 1 to N-2), repeat this unit twice, and append row 0 at the end to construct the output grid."
