Task,gemma-4-31b-it
a1820007.json,The output grid is an element-wise multiplication of a binary pattern grid (derived from the presence or absence of colored squares in a larger grid) and a multi-colored block of the same dimensions.
a238c4ca.json,"The smallest connected component of color 8 is colored 2, and all other connected components of color 8 are colored 1."
a25d3838.json,"Identify the largest rectangle for each of the two colors, remove any extraneous parts, and reverse their relative positions while maintaining center alignment."
a2709448.json,"The output grid is determined by the number of distinct colors in the input: 1 color results in a bottom row of 5s, 2 colors result in an anti-diagonal of 5s, and 3 colors result in a main diagonal of 5s."
a516753e.json,The 9x9 input grid is divided into four 4x4 quadrants. The output is a 4x4 grid created by overlaying these quadrants using a color priority rule: 7 (Bottom-Left) > 4 (Bottom-Right) > 8 (Top-Left) > 6 (Top-Right).
a5c3aac9.json,"The output grid is a 4x4 grid where a cell is 2 if the corresponding cells in both the top 4x4 half and the bottom 4x4 half of the input grid are 0; otherwise, the cell is 0."
a6573ecc.json,"The output grid is the first R x R block of the input grid, where R is the number of rows in the input."
a7d897cd.json,Points with value 3 create full rows at their row index; points with value 2 create full columns at their row index; points with value 1 create full rows at the index equal to the absolute difference between their column and row indices.
a7238537.json,"Each 2x2 shape with one missing corner is shifted and completed into a full 2x2 square. In Example 1, the shift is (-1, 0) and the shifted missing corner becomes 1. In Example 2, the shift varies, and the 1 is placed at the shifted opposite corner of the missing one. For the test input, applying a consistent shift of (-1, 0) and placing the 1 at the shifted missing corner for each shape."
a8c48179.json,"Count the frequency of each unique color in the input grid. Sort the colors by frequency in ascending order. Create a grid where the number of columns equals the number of unique colors and the height equals the maximum frequency. Each column contains the corresponding color repeated according to its frequency, padded with 0s."
a8f4f583.json,"If all elements in a row are identical, replace the row with 5s; otherwise, replace the row with 0s."
a8eb2cb1.json,"Identify connected components of 3s using 4-connectivity. Any component with a size greater than 1 is changed to 8s, while isolated 3s (size 1) remain 3s."
a928cc73.json,Extract the interior of the colored frame and rotate it 180 degrees.
a9f8e247.json,"Identify the 3x3 block of zeros and extract the 3x3 block mirrored across the center of the grid (horizontal axis if no row overlap, otherwise vertical axis), reversing the order of the mirrored dimension."
abd5805d.json,"Replace every occurrence of the number 6 with the number 2, while keeping the number 7 unchanged."
aa14671d.json,"The output 3x3 grid is formed by XORing the four corresponding 2x2 blocks located at the corners of the 5x7 input grid, but the blocks are overlapped into a 3x3 grid. Specifically, the output cell (i,j) is the XOR sum of all input cells that map to that position when the four 2x2 corner blocks (Top-Left, Top-Right, Bottom-Left, Bottom-Right) are overlaid on a 3x3 grid."
ad69538d.json,"The 2s form a wave pattern with row indices repeating (2, 1, 0, 1). 4s are placed around the extrema (min R=0, max R=2) at columns C=2, 8, 14, 20... alternating directions: below for R=0 and above for R=2. For R=0 at C, 4s are at (2, C-1), (1, C), (2, C), (2, C+1). For R=2 at C, 4s are at (0, C-1), (0, C), (1, C), (0, C+1)."
ae62bb24.json,"Reflect the positions of the 1s across both the middle row and middle column of the grid, then fill the gaps between any two 1s sharing the same row or column with 8s."
b1440cca.json,Identify dominant row or column bands and fill each band entirely with its most frequent color.
b176e9d1.json,"The output grid features an ""X"" shape centered at the reflection of the input point across the center of the grid. The ""X"" consists of two perpendicular diagonal lines passing through this intersection point, colored with the same color as the input cell."
b17d4953.json,"Regions of 0s not connected to the left edge are filled. The largest such region is filled with 1s, and all other enclosed regions are filled with 8s."
b2e67d47.json,Count the number of 4-connected components of cells with value 8 (N). The output is an N x N grid with value 8 on the reverse diagonal and 0 elsewhere.
b301998d.json,"Rotate the input grid 180 degrees. For each cell in the rotated grid: if the color is 1, surround it with a cross of color 7; if the color is 2, surround it with a diamond of color 4; other colors remain unchanged."
b310162c.json,"The output grid is constructed based on the input block of 2s. The output row for the 2s is calculated as Row_out = Row_in - (L - 2), where L is the length of the block. A diagonal structure is formed starting from column W-L: rows above Row_out are filled with color 3, Row_out is filled with color 2, and rows below Row_out are filled with color 1, with each row's starting column shifting right by one."
b3d74fed.json,Rotate the grid 90 degrees counter-clockwise.
b4fc421f.json,The output grid size is $3N \times 3N$ where $N$ is the number of zero cells in the input. The output consists of $3 \times 3$ blocks $R$ (a vertically flipped version of the input) placed at positions corresponding to the non-zero cells of the input grid.
b6721d31.json,Vertical flip (row reversal) of the input grid.
b6104a13.json,"The 6x6 quadrant is processed by identifying the majority color (0 or 3) as the foreground. The 2x2 quadrant provides colors (C1=TL, C2=TR, C3=BL, C4=BR) that replace the foreground pixels in the 6x6 grid's quadrants in reverse order: Top-Left=C4, Top-Right=C3, Bottom-Left=C2, Bottom-Right=C1. The minority color is set to 0."
b921f18f.json,"Identify the non-zero color, count its occurrences, and create a 1xN grid filled with that color."
ba1afd54.json,"Identify vertical lines of color 5; change the longest line to color 1 and the shortest line to color 2, removing all other color 5 pixels."
b9b38058.json,"Identify the largest perfect rectangles of the given color, determine their combined bounding box, and center that bounding box within the grid while removing all non-rectangle pixels."
bc47b1eb.json,The output grid is created by reversing the order of the input rows and concatenating each row with its own horizontal mirror image.
bb4305ee.json,"The input grid consists of a repeating sequence of rows (R0, R1, R2, R0, R3, R3, R0, R2, R1). The zeros are filled in based on this repeating pattern, and the final output is the transpose of the completed grid."
bd64c208.json,"The output grid is a 4x4 matrix where each cell (i, j) is determined by the values of the corresponding cells in three 4x4 input sections (S1, S2, S3). The value is chosen based on a priority hierarchy: 4 > 9 > 1 > 0."
be961761.json,The output is the 3x3 block of non-zero elements that contains the highest number of 1s.
becf95c6.json,The output grid is identical to the input grid (identity transformation).
bee17da0.json,"Extract the lengths of vertical lines of 2s in columns 1, 3, 5, and 7. Reverse the order of these lengths and place them back into the same columns starting from row 0. For each new line, fill the first floor(L/2) cells with 8 and the remaining ceil(L/2) cells with 2."
bffeb7d2.json,Rotate the grid 180 degrees and swap all occurrences of 5 with 8 and 8 with 5.
bebdb4e3.json,"The grid undergoes two transformations: first, all rows are circularly shifted to the right by one position (with 8s treated as 1s). Second, the block of 8s and its bounding box are reflected across the center of the 17x17 grid (point 8,8). Specifically, any cell (r, c) that was an 8 in the original grid becomes an 8 at (16-r, 16-c), and any cell (r, c) within the original 8s' bounding box that was not an 8 becomes a 3 at (16-r, 16-c)."
c2e23486.json,"The output grid is a vertical flip of the input grid, where the rows are reversed."
c2f4909d.json,"Mirror the two input rectangles across the center of the 10x10 grid and place a new rectangle of color 8 in the gap between them, with its height defined by the inner range of the overlapping row coordinates."
c4611346.json,"The output grid has a number of rows equal to half the input length. The first row is the input itself, and each subsequent row expands the non-zero block one position to the left."
c6dd13b8.json,"Identify the hollow centers (black areas enclosed by red boundaries) and reflect them across the center of the grid, filling the resulting coordinates with green (color 3)."
c894a45f.json,"Identify the color of the shape that is not a solid rectangle (i.e., the shape containing holes or gaps within its bounding box)."
c55bdd81.json,"Identify a 2x2 green square (color 3) as an anchor. For any non-zero, non-green pixel located in the same row or column as the anchor, draw a line of that pixel's color connecting it to the nearest edge of the green square."
c8aeda0d.json,"The output is a scalar value determined by the specific spatial pattern of non-zero cells in the 3x3 input grid; the pattern (0,1), (1,0), (1,1), (1,2), (2,1) maps to 6."
c9f5418c.json,"The transformation is applied to each row of the 3x3 grid, where each row is identical. The mapping for the second position follows the rule (7 - input) mod 10."
ca3ccfbb.json,"The grid is filled using a repeating sequence [7, 6, 5, 4, 3, 2, 1, 8], where each row is a shifted version of the sequence. The element at row r and column c is determined by the formula S[((15 - r) + c) mod 8]."
cbc58a16.json,"The output grid is a 5x11 grid formed by combining the top 5x11 section and the bottom 5x11 section of the input grid, where both sections are rotated 180 degrees (each pixel at (y, x) relative to the section's top-left is moved to (4-y, 10-x))."
cd192b87.json,"Identify the smallest rectangle enclosing blue pixels (1) for each component, find the internal color C, fill the rectangle's interior with C, and fill the row immediately above the rectangle with C."
cd3fc100.json,"Shift two 3x3 objects of color 4 by (row +1, col -1) and fill the resulting bounding boxes with colors 4 and 7."
ccce7522.json,"The input grid is divided into a grid of cells by lines of a specific color. The output grid is a smaller grid where each row consists of the colors of the cells in that row of the input grid, reversed horizontally."
cda33902.json,Identify the two hollow rectangular boxes and calculate their areas. The output is a 2x2 grid filled with the color of the box with the larger area.
cf971de1.json,"The pattern in the last row repeats every two rows. For rows 5, 3, and 1, the pixels remain in their original columns. For rows 4, 2, and 0, each pixel at column c expands to columns c-1 and c+1."
ce53720f.json,"The background is filled with color 3. The object (color 1) is reflected across the axis defined by the mirror (color 2), and the resulting symmetric shape (original object, mirror, and reflection) is rendered in color 1."
d0156500.json,"If a cell at (2, c) contains a 1 and the cell at (3, c) contains a 5, the 1 moves to (4, c), replacing the value there, while the 1 at (2, c) becomes 0 and the 5 at (3, c) remains."
d04c4832.json,"Identify the color that appears exactly once in the grid. Create a 3x3 square centered at that position, filling the center with the unique color and the surrounding border with color 2, while setting all other cells to 0."
d1b7f163.json,"Split the 3x6 input grid into two 3x3 grids. The output cell (i, j) is color 6 if either the left or right 3x3 grid has a non-zero value at (i, j), otherwise it is 0."
d0a368d6.json,"If columns are uniform, extract the column values into a single row and merge consecutive identical values. If rows are uniform, extract the row values into a single column and merge consecutive identical values."
d20a013f.json,The input grid consists of two identical smaller grids tiled either horizontally or vertically; the output is a single instance of that smaller grid.
d21eef17.json,"Set cells to 2 at the intersections of rows and columns that contain the value 5 in the first column and first row, respectively."
d2797118.json,The output grid is formed by concatenating the input rows in reverse order followed by the input rows in their original order.
d25adae1.json,Divide the 8x8 grid into four 4x4 quadrants and merge them into a single 4x4 grid based on a priority order of colors: 5 (grey) > 6 (magenta) > 9 (maroon) > 4 (yellow).
d3c48424.json,"Identify the 3x3 regions with the maximum number of non-zero, non-grey pixels. Fill those regions entirely with the dot color and clear all other non-grey pixels."
d3ce7635.json,Keep only the middle column of the input grid and set all other cells to 0.
d3a532a4.json,"Identify connected components of primary and secondary colors, determine their bounding boxes, rotate these bounding boxes 180 degrees around the grid center, and fill the resulting areas with the primary color."
d42fd385.json,"The output grid is a 6x5 grid where each cell (r, c) is 3 (green) if the corresponding cells in the top part (T) and bottom part (B) of the input grid are different (T[r,c] != B[r,c]), and 0 (black) if they are the same (T[r,c] == B[r,c]). This is essentially an XOR operation on the presence of color 2, with the result mapped to color 3."
d5396c32.json,"Identify the color of the inner shape and the bounding box of the grey pixels (color 5). Create a rectangular border of the inner shape's color shifted one pixel inward from the grey pixels' boundaries, while preserving the original inner shape and grey pixels."
d6d172f7.json,"The input pattern P is defined by the relative positions of colored cells within a 3x3 block. This pattern P is then replicated in every 3x3 block whose block-level coordinates (B_row, B_col) are also part of the pattern P."
d47cd54c.json,"Two symmetrical T-shaped figures are created based on the positions of two input points. The colors of the shapes are swapped relative to the original points, and the shapes are mirrored across a horizontal axis centered between the points."
d724ca3e.json,Identify 3x2 blocks of a single color where the bottom row has a hole in the middle. Place color 4 in the bottom row of the grid at the column indices of these holes.
d8c8e6f8.json,"If the input grid is symmetric both horizontally and vertically, the output is 1; otherwise, it is 7."
d9873176.json,"Mirror the entire grid across the center. Identify grey areas (color 5) and their internal holes. Match the shapes of separate colored blocks to these holes and place the blocks into the mirrored holes, while removing the original mirrored block positions."
d9dd6c1b.json,"The output grid is a 6x6 mirror reflection of the 3x3 input grid, both vertically and horizontally. Each row in the output is formed by concatenating a row from the input (in reverse vertical order for the first three rows) with its own reverse."
d88be567.json,The number of 8s in the 3x3 output is the difference between the interior height of the grey U-shape and the height of the azure block. The 8s are placed in the output grid following a snake-like pattern starting from the bottom-left corner.
da889a56.json,"Reverse each row of the 3x3 input grid horizontally, then arrange these reversed rows in the vertical sequence: R3', R2', R1', R1', R2', R3'."
db3fc42e.json,"Reflect all non-zero elements across the anti-diagonal (top-right to bottom-left), while keeping the anti-diagonal elements in place."
db1e4367.json,"Identify the full row and short rows. Reverse the order of the rows and the gaps between them. The full row is reversed and used as a template; for each short row, the template's colors are replaced by the short row's colors (repeated color replaces repeated color, single color replaces single color)."
db76a7db.json,"The color of the pixel at row 7 determines the color for the top half (rows 0-4), and the color of the pixel at row 2 determines the color for the bottom half (rows 5-9). Rows 0, 2, 7, and 9 are filled completely, while other rows contain the color only at the edges (columns 0 and 9)."
ddbe5e16.json,"Each non-zero pixel at position (r, c) in the 10x10 input grid is mapped to a 4x4 block of the same color in the 20x20 output grid, with the top-left corner of the block located at (R, C) where R = 16 - 2r and C = 18 - 2c."
de2b0014.json,"Extract the 3x3 bounding box of non-zero cells, rotate it 180 degrees, and duplicate the resulting grid horizontally to create a 3x6 output."
debbd9d1.json,"For each connected component of color 6, create a 1-pixel wide border of color 3 around its bounding box and fill any internal holes (color 8 pixels within the bounding box) with color 4."
df8d9e65.json,"Identify the 5x5 block of color 3, find its vertically symmetric counterpart, and reverse the columns of that symmetric block."
dfa7ea6a.json,"Swap the colors of the leftmost and rightmost columns. Map each color-3 point at (r, c) to (9-r, 9-c), assigning it the color of the boundary (left or right column) it was originally closest to."
e1ee0732.json,Identify all closed red (color 2) rectangles and fill all interior cells that are 0 with color 1.
e08a3419.json,"Identify the color with the most connected components, extract its 3x3 shape, and mirror it horizontally."
e2a6ddcb.json,"The grid is treated as a 3x3 arrangement of 2x2 blocks separated by 0s. For each relative position (r, c) within the blocks, if two blocks in the same row or column share the same value v and the third block has a 1, the 1 is replaced by v."
e267c349.json,"Identify the non-grey color C. Find all positions of color 5 (grey), rotate those positions 180 degrees around the center of the grid, and place color C at those rotated positions on a black (0) background."
e515742e.json,Extract the top-left 3x3 subgrid from the 9x9 input grid.
e87c9595.json,"The output grid is constructed by repeating a specific sequence of rows twice and ending with the last row of the input. The sequence (unit) consists of the last row, followed by all middle rows, then the first row, and finally all middle rows again."
e800bf0e.json,"The output is the largest rectangular blob from the input, where the 2s are determined by the union of all relative coordinates of 2s found across all blobs in the input grid."
ea44d147.json,"The output grid is a 4x3 grid where a cell is 3 if the corresponding cells in both the left and right 4x3 sections of the input (separated by a central column of 1s) are 0; otherwise, the cell is 0."
e8cba7a1.json,"Divide the 11x11 grid into a 3x3 arrangement of 3x3 blocks. For each block, if the number of magenta pixels (color 6) is greater than 1, the corresponding cell in the 3x3 output grid is 1; otherwise, it is 0."
ea9b9c5f.json,"Identify uniform color bands. If bands are horizontal, fill the entire column within that band with 0s if any cell in that column within the band is 0. If bands are vertical, fill the entire row within that band with 0s if any cell in that row within the band is 0."
eb416059.json,"Rectangular blocks of color 5 are transformed: corners become color 1 (blue), edges become color 4 (yellow), and the interior becomes color 2 (red)."
eaf05109.json,"For each color, identify if points lie on a line with constant sum S (r+c=S) or constant difference D (r-c=D). Transform the line to r+c = 18-S or r-c = -D, and map the row range [rmin, rmax] to [9-rmax, 9-rmin]."
ee3156e6.json,Identify the most frequent color among the 1x2 blocks and list the remaining colors in descending order of their frequency in a 3x1 grid.
ee5661cb.json,Rotate the input grid 180 degrees and fill the rows and columns that contained the maximum number of zeros in the original grid with color 3 (green).
ef29c4de.json,Identify the 3x3 bounding box of the shape located immediately below the marker cell (color 5) and rotate that 3x3 grid 180 degrees.
efce41c6.json,"Identify the most frequent color in the input grid, rotate the grid 180 degrees, and replace all cells that do not match the most frequent color with the color 5."
ef2dac42.json,Extract the repeating 2x2 block that contains all colors present in the input grid.
effc7f69.json,Extract the bottom-left 3x3 quadrant of the bounding box containing the non-zero shape.
f24bab4c.json,"For every cell containing the value 5, create a 3x3 block of 1s centered at that cell's position."
f0c473aa.json,"Identify connected components of color 5, shift them vertically by +6 (modulo 10), and recolor them alternatingly with colors 1 and 2."
f36fb5ec.json,"The grid is divided by a horizontal gray line (color 5). Color 1 (blue) pixels extend vertically away from the gray line toward the grid edges, while color 2 (red) pixels extend vertically toward the gray line."
f4c10abe.json,"Identify center pixels of color 1 and 2. For each center, place the color of any pixel sharing its row or column into the adjacent cell (up, down, left, or right) relative to the center. Remove all other original pixels."
f3c32c50.json,"The topmost-leftmost significant shape remains 1, while other ""complete"" shapes (full rectangle outlines or cross shapes with tails) are changed to 8s, and ""incomplete"" shapes remain 1s."
f5427562.json,"Identify the sequence of colors of the concentric rings from the outermost to the innermost, reverse that sequence, and apply the reversed colors to the rings from the outermost to the innermost."
f6e3ff7b.json,"Identify positions (r, c) where both the top 3x3 and bottom 3x3 grids contain 0, then reflect these positions across the center (1, 1) to set as color 2 in the output grid."
f5bcb59c.json,"The output grid is the result of a bitwise OR operation between the upper 4x4 grid (U) and the lower 4x4 grid (L, where 2 is treated as 1), with the final values mapped to 0 and 3."
f8c9d426.json,"Replace all pixels of the primary shape's color with the color of the pixel at the bottom-right corner (6, 6), then set the bottom-right pixel to 0."
f98ec812.json,The output grid places a 1 in each row following a zigzag pattern of column indices that increments from 0 to W-1 and then decrements back to 0.
fa0b403d.json,Identify the two rectangles of color 4. Fill the interior of the larger rectangle with color 2 (red) and the interior of the smaller rectangle with color 1 (blue).
f948970a.json,"Each input 5 at (r, c) generates a 3x3 pattern centered at (rc, cc) with the structure:
5 1 5
1 0 1
5 1 5
The center (rc, cc) is determined by a shift from (r, c). Based on the examples, the shift is (1, 1) for most points, but can vary. For the provided input, we apply the (1, 1) shift to each input 5 to find the centers of the 3x3 patterns."
fa8e024f.json,"Identify the centers of all 5x5 hollow blue squares (color 1) and draw magenta (color 6) vertical and horizontal lines passing through these centers, replacing only the background color (color 8)."
fbada31e.json,"Shapes are rotated 180 degrees around the grid center. Crosses are converted to hollow 3x3 squares. Hollow 3x3 squares are colored red (2) if their original center x-coordinate was 2, 3, 8, or 9, otherwise blue (1). Other shapes remain blue."
fce9f5ac.json,"Identify the relative positions of special colors on the grid of line intersections, then map these positions to a 3x3 grid and rotate the result 180 degrees."
feeb24c3.json,"Identify the position (cx, cy) of the 0 in the input grid. In the output grid, set the value to 0 for all cells (r, c) where |r - cx| = |c - cy| (forming an X shape centered at the 0), while keeping all other cells the original color."
fdb0dfc7.json,The two points with values 2 and 3 are reflected across the center of the grid to determine the endpoints of an L-shaped path of 8s. The original values 2 and 3 are preserved at these reflected positions. The corner of the L-shape is determined by taking the reflected position of the point that was originally value 3 and flipping its column coordinate (c_min to c_max or vice versa) within the bounding box of the reflected points.
ffcb9d21.json,Create an output grid of the same dimensions where the outer border is filled with 8s and the interior cells are 0s.
ffd8ceff.json,Transpose the input grid.
ff32daf7.json,"Connect the pixel of color 2 (r2, c2) and the pixel of color 8 (r8, c8) using an L-shaped path of color 4, with the corner of the L located at (r2, c8)."
