Task,gemma-4-31b-it
810b9b61.json,Identify connected components of 1s that form a closed rectangular loop with at least one 0 inside; change the 1s forming these closed loops to 3s.
82819916.json,"Row 2 serves as a template. For every other row containing non-zero colors, map the unique colors in that row (in order of appearance) to the unique colors in the template row (in order of appearance), then replace the row with the template pattern using this mapping."
80af3007.json,"The output is a 9x9 grid derived from the bounding box of the input blocks of 5s. Each 3x3 sub-block is replaced by a specific pattern based on the width of the original block: Width 3 uses an ""X"" pattern, Width 6 uses a shifted ""X"" pattern, and Width 9 uses a specific dense pattern."
834ec97d.json,"Move the single non-zero pixel at (r, c) down one row to (r+1, c), and fill all cells (i, j) where 0 <= i <= r and j has the same parity as c with color 4."
83302e8f.json,"The grid is divided into rectangular regions by walls. Regions are connected if they share a wall with at least one gap (0). Regions belonging to a connected component of size greater than 1 are colored 4, while isolated regions (component size 1) are colored 3. Walls retain their original color."
8403a5d5.json,"Fill columns starting from the input column index (col) and every second column after (col, col+2, ...) with the input color. In the gap columns (col+1, col+3, ...), place color 5 in alternating positions: odd-indexed gaps in row 0 and even-indexed gaps in row 9."
846bdb03.json,"The output grid is formed by placing two vertical lines (defined by colors C1 and C2 and bounded by yellow markers) as the leftmost and rightmost columns. Two inner shapes corresponding to these colors are placed side-by-side between the lines. If the input order of the shapes is opposite to the order of the vertical lines, the shapes are mirrored horizontally."
855e0971.json,"Identify monochromatic bands (horizontal or vertical). For horizontal bands, extend any 0s vertically to fill the entire height of the band at that column. For vertical bands, extend any 0s horizontally to fill the entire width of the band at that row."
85c4e7cd.json,Reverse the sequence of colors of the concentric rectangles from outermost to innermost.
868de0fa.json,"Fill the interior of square shapes based on their side length: if the side length is odd, fill with color 7; if the side length is even, fill with color 2."
88a62173.json,"Divide the 5x5 grid into four 2x2 quadrants using the middle row and column as separators, then output the unique quadrant that differs from the other three."
8731374e.json,"Identify the rectangular block and its background color. For each intruder cell within the block, fill the corresponding row and column of an output grid (matching the block's dimensions) with the intruder's color."
88a10436.json,"Identify a pattern of non-zero pixels (excluding value 5), calculate the shift required to move the pattern's center to the position of the pixel with value 5, and render both the original pattern and the shifted version in the output grid."
8be77c9e.json,The output grid is formed by concatenating the input grid with a vertically mirrored version of itself.
8d5021e8.json,"Each input row [a, b] is transformed into [b, a, a, b]. The output grid is formed by stacking three blocks of these processed rows: the first block in reverse order (Row 2, 1, 0), the second in original order (Row 0, 1, 2), and the third in reverse order (Row 2, 1, 0)."
8a004b2b.json,The output grid is defined by the rectangle formed by the '4's. A small key grid is expanded by replacing each cell with a block of the same color (the size of which is determined by the blocks found inside the rectangle) and centering this expanded grid within the rectangle.
890034e9.json,"Identify the existing hollow rectangle of a specific color and size, and create a second hollow rectangle of the same color and size at a corresponding position in the grid."
8d510a79.json,"The grid is divided by a grey line (color 5). In the top section, red cells (2) extend downward to the grey line and blue cells (1) extend upward to the top edge. In the bottom section, red cells (2) extend upward to the grey line and blue cells (1) extend downward to the bottom edge."
8e1813be.json,"The output grid size is determined by the width of the color 5 block (W) and the number of colored lines (N). The output is filled with the colors of the lines, creating a grid of size N x W where each row (for horizontal lines) or column (for vertical lines) is a solid color corresponding to the sequence of lines found in the input."
8e5a5113.json,"The grid consists of three 3x3 blocks separated by columns of 5s. Block 1 remains unchanged, Block 2 is a 90-degree clockwise rotation of Block 1, and Block 3 is a 180-degree rotation of Block 1."
8efcae92.json,Identify all connected components (shapes) consisting of 1s and 2s. Count the number of '2's in each shape. The output is the shape that contains the highest count of '2's.
90c28cc7.json,The input grid contains a central region composed of rectangular blocks of uniform color. The output grid is a condensed representation where each cell corresponds to the color of one of these rectangular blocks.
8eb1be9a.json,"Identify the contiguous block of non-zero rows and tile them vertically across the entire grid, ensuring the original rows remain in their positions."
8f2ea7aa.json,"The input pattern is identified within a 3x3 bounding box. This relative pattern is then replicated into 3x3 blocks in the output grid, where the top-left corner of each block is located at (3*dr, 3*dc) for every relative coordinate (dr, dc) present in the original pattern."
913fb3ed.json,"For each point of color 3 (green), 8 (azure), or 2 (red), place a 3x3 square of color 6 (magenta), 4 (yellow), or 1 (blue) respectively, centered at that point, while preserving the original center color."
91413438.json,"Output size is (Z*3)x(Z*3) where Z is the number of zeros in the input. The output contains NZ (number of non-zeros) repetitions of the input grid. The first vertical block (rows 1-3) contains min(Z, NZ) horizontal repetitions, and if NZ > Z, the second vertical block (rows 4-6) contains the remaining NZ - Z repetitions."
90f3ed37.json,"The first block of rows containing 8s defines a template of column sets. Subsequent blocks of rows containing 8s are compared to this template; if a row's 8s are a subset of a template row's columns, the remaining columns of that template set are filled with 1s."
9172f3a0.json,Each cell in the 3x3 input grid is expanded into a 3x3 block of the same value in the 9x9 output grid.
91714a58.json,Identify the largest rectangle consisting of the same non-zero color and set all other cells in the grid to 0.
928ad970.json,"Create a rectangular outline of the same color as the central shape, with boundaries defined as one pixel inside the minimum and maximum row and column positions of the grey pixels (color 5)."
941d9a10.json,"The grid is divided into rectangular regions by lines of color 5. The top-left region is filled with 1, the middle-middle region is filled with 2, and the bottom-right region is filled with 3."
94f9d214.json,"The input is split into two 4x4 grids (top and bottom). The output grid contains color 2 at position (r, c) if and only if both the top and bottom grids have color 0 at that position; otherwise, it contains color 0."
9565186b.json,Identify the most frequent number in the grid; preserve all occurrences of that number and replace all other numbers with 5.
93b581b8.json,"A 2x2 block at (r, c) with colors [[A, B], [C, D]] is used to create four corner blocks: top-left (color D, size r x c), top-right (color C, size r x 2), bottom-left (color B, size 2 x c), and bottom-right (color A, size 2 x 2), all clipped to a 6x6 grid."
952a094c.json,"Identify the rectangular border and the four inner corner pixels. Move each inner pixel to the diagonally opposite outer position relative to the border (Top-Left to Bottom-Right Outer, Top-Right to Bottom-Left Outer, etc.), then clear the original inner pixels."
97999447.json,"For every non-zero cell (r, c) with color C, fill the row from column c to the right edge with an alternating sequence of color C and color 5 (gray)."
95990924.json,"For every 2x2 square of color 5, place pixels of colors 1, 2, 3, and 4 at the outer corners: (r-1, c-1), (r-1, c+2), (r+2, c-1), and (r+2, c+2) respectively, where (r, c) is the top-left corner of the 2x2 square."
963e52fc.json,The output grid doubles the width of the input grid by repeating the smallest repeating block of columns found in the input until the new width is reached.
98cf29f8.json,Identify the anchor rectangle and the largest rectangle within the second shape. Remove all other parts of the second shape and move the largest rectangle to be immediately adjacent to the anchor.
995c5fa3.json,"The input grid is divided into three 4x4 blocks. Each block's pattern of zeros determines the color of a corresponding row in a 3x3 output grid: all 5s = 2, edge zeros = 3, middle 2x2 zeros = 8, and bottom 2x2 zeros = 4."
99b1bc43.json,"The output is a 4x4 grid where a cell is 3 if exactly one of the corresponding cells in the top section (value 1) or bottom section (value 2) is active, and 0 otherwise (XOR operation)."
97a05b5b.json,"The output grid is the size of the main red region (color 2). Small patterns outside the red region are matched to holes within the red region in the order they appear (sorted by row, then column). Each pattern's non-red colors are rotated 90 degrees clockwise and placed such that the pattern's center aligns with the hole's center."
9d9215db.json,"Input points define nested rectangles symmetric around the center. Each point (y, x) with value v creates a rectangle with corners at (y, x), (y, 19-x), (19-y, x), and (19-y, 19-x) assigned value v. Edges are filled based on adjacency to other input points."
9dfd6313.json,"The grid is transposed, reflecting all elements across the main diagonal such that the element at (row, col) moves to (col, row)."
9ecd008a.json,Identify the 3x3 block of zeros in the 16x16 input grid and extract the 3x3 block located at the symmetric position relative to the center of the grid (180-degree rotation).
9edfc990.json,"The rule is to replace 0s with 1s if they are part of a connected component of 0s (using 4-connectivity) that exceeds a certain size threshold (likely size > 3), while smaller components of 0s remain 0."
9f236235.json,Identified the dominant color of each block in a grid divided by separators and performed a horizontal flip of the resulting block grid.
a1570a43.json,The red shape (color 2) is shifted so that the center of its bounding box aligns with the center of the bounding box formed by the green pixels (color 3).
a2fd1cf0.json,"Connect the red pixel (2) and green pixel (3) with a right-angle path of azure pixels (8), moving horizontally from the red pixel to the green pixel's column, then vertically to the green pixel's row."
a3325580.json,"Identify colors with the maximum pixel count, sort them by their leftmost position, and create a grid where each column is filled with one of these colors in the sorted order."
a3df8b1e.json,"The output grid is a 10xN grid where each row contains a single '1'. The column index of the '1' follows a periodic zigzag pattern starting from the bottom row (row 9, col 0) and moving upwards, oscillating between column 0 and column N-1."
a416b8f3.json,The input grid is repeated twice horizontally by concatenating each row with itself.
a48eeaf7.json,"Grey cells (5s) move toward the 2x2 block of 2s, stopping at a Manhattan distance of 1 if aligned orthogonally and a Manhattan distance of 2 if aligned diagonally."
a5313dff.json,"Any 0 that is ""trapped"" (cannot reach the edge of the grid without crossing a cell containing a 2) is replaced by a 1."
a5f85a15.json,Any pixel with a non-zero color located in a column with an odd index (0-indexed) is changed to color 4; pixels in even-indexed columns retain their original color.
a61ba2ce.json,"Identify the position of the empty cell in each 2x2 colored cluster and place the cluster into the opposite quadrant of a 4x4 grid (TL ↔ BR, TR ↔ BL)."
a61f2674.json,"Identify all vertical columns of color 5. Change the tallest column to color 1 (blue), the shortest column to color 2 (red), and remove all other color 5 cells."
a64e4611.json,Identify the vertical strip of columns consisting entirely of 0s and perform a 4-connectivity flood-fill to replace all connected 0s with the color 3.
a65b410d.json,"The grid is constructed based on a reference line of color 2 at row r with width w. Rows above r are filled with color 3 with length w + (r - i), and rows below r are filled with color 1 with length w - (i - r)."
a68b268e.json,"The output is a 4x4 grid where each cell (r, c) is determined by the colors at the same relative position across the four 4x4 quadrants of the input grid, following a priority order of 7 > 4 > 8 > 6 > 0."
a699fb00.json,Replace any 0 that is immediately flanked by 1s on both its left and right sides (the sequence 1 0 1) with a 2.
a740d043.json,"Crop the grid to the smallest bounding box containing all non-1 elements, then replace all 1s within that cropped area with 0s."
a78176bb.json,Identify the primary diagonal line and shift it by +4 columns (modulo 10) if color 5 blocks are present on both sides or to the right.
a79310a0.json,"Identify all azure (8) cells, shift their positions down by one row, and change their color to red (2)."
a85d4709.json,"The output row color is determined by the column index of the value 5 in the input row: Column 0 maps to color 2, Column 1 maps to color 4, and Column 2 maps to color 3."
a87f7484.json,Divide the input grid into 3x3 blocks and extract the block containing the highest number of non-zero elements.
a8c38be5.json,The input contains nine 3x3 blocks. These blocks are rearranged into a 3x3 grid of 3x3 blocks in the output based on a specific spatial mapping of their original positions in the input grid.
a8d7556c.json,"A cell in the output grid is changed to color 2 (red) if it is part of at least one 2x2 block of color 0 (black) in the input grid. Otherwise, the cell retains its original color."
a9f96cdd.json,"The red dot at (r, c) is replaced by four colors at the corners of a 3x3 square centered at (r, c): Top-Left (r-1, c-1) = 3, Top-Right (r-1, c+1) = 6, Bottom-Left (r+1, c-1) = 8, and Bottom-Right (r+1, c+1) = 7, provided they are within grid boundaries."
aabf363d.json,"Replace the main shape color with the color of the single pixel at (6, 0), then set the pixel at (6, 0) to 0."
aba27056.json,"Fill the interior space of the shape formed by the primary color with color 4, and reflect those filled pixels across the shape's primary boundary axis."
ac0a08a4.json,The output grid is an enlargement of the input grid by a scale factor equal to the number of non-zero elements in the input. Each cell in the input becomes an S x S block of the same value in the output.
ae3edfdc.json,"Points of color 7 are attracted to the center of color 1, and points of color 3 are attracted to the center of color 2. If a point is in the same row or column as its respective center, it moves to the cell immediately adjacent to that center in the same direction."
ae4f1146.json,Identify all 3x3 sub-grids containing no 0s and select the one with the maximum number of 1s.
aedd82e4.json,"Cells with value 2 that are not adjacent (up, down, left, or right) to any other cell with value 2 are changed to 1."
af902bf9.json,Identify rectangles formed by four points of color 4 as corners and fill their interior areas (excluding boundaries) with color 2.
b0c4d837.json,"Count the number of rows consisting entirely of 0s within the interior of the grey U-shape. Place that number of azure cells (8) in a 3x3 grid following a snake-like path starting from (0,0)."
b190f7f5.json,"The input is divided into blocks of size S x S. One block (containing color 8) acts as a shape template, and the other block acts as a color map. For every non-zero, non-eight color C at position (r, c) in the color map, the shape template is placed in the output grid at (r*S, c*S) with color 8 replaced by C."
b1948b0a.json,"Replace all occurrences of the value 6 with 2, while keeping all occurrences of 7 unchanged."
b230c067.json,"Shapes with the maximum pixel count are colored 1, and the shape with the minimum pixel count is colored 2."
b27ca6d3.json,"Identify connected components of the number 2 (4-connectivity). If a component's size is greater than 1, surround all its cells with the number 3 (8-adjacency). Single-cell components of 2 remain unchanged."
b2862040.json,"Identify connected components of color 1. If a component contains a closed loop (a cycle of 4-connected pixels) and does not touch the right edge of the grid, change all pixels in that component to color 8. Otherwise, keep them as color 1."
b527c5c6.json,"Identify blocks of color 3 containing a single red cell (color 2). Extend the block to the grid edge in the direction of the red cell's closest edge. The extension width is determined by the distance to the opposite edge of the block; the red cell's axis is filled with color 2, and the surrounding width is filled with color 3."
b548a754.json,"Extend the existing rectangle vertically or horizontally to reach the target pixel of color 8, maintaining the original outline and fill colors."
b60334d2.json,"For every cell containing a 5 in the input grid, replace it with a 3x3 pattern where the center is 0, orthogonal neighbors are 1, and diagonal neighbors are 5, clipping at grid boundaries."
b6afb2da.json,"Rectangular objects of color 5 are recolored: corners become 1 (blue), edges become 4 (yellow), and the interior becomes 2 (red)."
b7249182.json,"Two points of different colors are connected by line segments extending toward each other. At the end of each segment, a perpendicular bar of length 5 is drawn, with small segments of length 1 extending from the bar's ends toward the opposite point."
b775ac94.json,"The main shape (most frequent color) is replicated for each pivot color found in the grid. Each replica is shifted such that its top-leftmost pixel aligns with the position of the corresponding pivot point, and the replica takes on the color of that pivot."
b782dc8a.json,"Identify seed colors (4 and 3). For all cells connected to the seed pattern via 0s (excluding color 8), assign color 4 if (r + c) is even and color 3 if (r + c) is odd."
b8825c91.json,"Replace all occurrences of the special color (4) with values from symmetric positions in the grid, prioritizing the horizontally mirrored position (15-i, j), then the 180-degree rotated position (15-i, 15-j), and finally the vertically mirrored position (i, 15-j)."
b8cdaf2b.json,"The inner color from the bottom row is mirrored upwards in a widening V-shape, where each subsequent row above the mirror point places the inner color at the boundaries of an increasing width."
b91ae062.json,The expansion factor k is equal to the number of distinct non-zero colors in the input grid. Each pixel in the input grid is expanded into a k x k block of the same color in the output grid.
b94a9452.json,Identify the bounding box of non-zero pixels and swap the two colors present within that box.
b9b7f026.json,Identify the color of the only hollow rectangle (a rectangle containing background color 0) among several solid rectangles.
ba26e723.json,Change cells containing the value 4 to 6 if their column index is a multiple of 3.
ba97ae07.json,"Swap which band (horizontal or vertical) is ""on top"" at the intersection of the two bands."
bb43febb.json,Identify all rectangles of color 5 and change their interior cells (excluding the boundary) to color 2.
99fa7670.json,"For each non-zero cell (r, c) with color v, fill row r from column c to the right edge with color v, and fill the rightmost column from row r+1 down to the row before the next non-zero cell (or the bottom of the grid) with color v."
9af7a82c.json,"Create a grid where columns represent unique colors sorted by frequency (descending). The number of rows equals the maximum frequency, and each column is filled with its color for a height equal to its frequency in the input."
bbc9ae5d.json,"The output grid has R = L/2 rows, where L is the input length. Each row k (starting at 1) increases the count of the non-zero element by (k-1) and decreases the count of zeros accordingly."
bd4472b8.json,"Keep the first two rows unchanged. Starting from the third row, fill each row with a single color from the first row, cycling through the first row's columns sequentially."
9aec4887.json,"The output grid is formed by placing Shape A (color 8) inside a frame (Shape B). The frame consists of four colors (Top, Bottom, Left, Right) placed on the outer boundary. Additionally, the middle pixels of the edges of the inner area containing Shape A are replaced by the corresponding frame colors."
bc1d5164.json,"Map non-zero cells from the input grid to a 3x3 output grid by ignoring the central row (index 2) and central columns (indices 2, 3, 4), effectively collapsing the four 2x2 quadrants into a 3x3 grid."
be94b721.json,Identify the object with the largest number of pixels and extract its bounding box.
bdad9b1f.json,"Extend the vertical light blue (8) segment to fill its entire column and the horizontal red (2) segment to fill its entire row, setting the intersection point to yellow (4)."
bda2d7a6.json,"The colors of the concentric rings are cyclically shifted: the outermost color (C1) is replaced by the innermost (C3), the middle (C2) by the outermost (C1), and the innermost (C3) by the middle (C2)."
beb8660c.json,"Identify all contiguous non-zero blocks in the input, sort them by length in descending order, and place them in the output grid starting from the bottom row moving upwards, aligned to the right edge."
c0f76784.json,"Fill enclosed holes within color 5 shapes based on hole size: 1x1 holes are filled with color 6, 2x2 holes with color 7, and 3x3 holes with color 8."
c3e719e8.json,Identify the most frequent value in the 3x3 input grid. Create a 9x9 grid by placing the original 3x3 input grid into each 3x3 block whose top-left coordinate corresponds to a position of the most frequent value in the input grid; all other cells are 0.
c3f564a4.json,"The grid is filled using a cyclic shift pattern where the value at cell (row, col) is determined by the formula ((row + col) % 8) + 1."
c1d99e64.json,Identify all rows and columns that consist entirely of 0s and replace every element in those specific rows and columns with the value 2.
c8f0f002.json,Replace all instances of color 7 (orange) with color 5 (grey).
c59eb873.json,Each cell in the input grid is expanded into a 2x2 block of the same color in the output grid (2x upscale).
c444b776.json,"Identify the section containing a pattern (non-zero, non-4 colored cells) and replicate that pattern into all other sections defined by the grid lines of color 4."
c8cbb738.json,"The output is a 7x7 grid where the largest square's color (3) occupies the corners, the diamond's color (1) occupies the mid-edges, the height-dominant square's color (6) occupies the top/bottom edges, and the width-dominant square's color (2) occupies the left/right edges, with the background (8) filling the interior."
c9e6f938.json,The output grid is created by appending a horizontal reflection (mirror image) of the input grid to its right side.
c9f8e694.json,Replace every occurrence of the value 5 in each row with the value found in the first column of that same row.
c909285e.json,Extract the 7x7 subgrid that is enclosed by a uniform border of a single color.
cbded52d.json,"The 8x8 grid is divided into 3x3 blocks of 2x2 cells. For any special color (not 0 or 1) appearing at the same relative position within two or more blocks in the same block-row or block-column, that color is filled into the same relative position of all other blocks in that row or column."
cce03e0d.json,"For every cell in the 3x3 input grid containing the value 2, place a copy of the entire 3x3 input grid into a 9x9 output grid at the corresponding 3x3 block position (row*3, col*3)."
caa06a1f.json,Identify the repeating pattern in the top-left area of the input grid and fill the entire output grid with this pattern shifted by one row (swapping the alternating row sequences).
cdecee7f.json,"Extract non-zero elements sorted by column index, divide into groups of 3, reverse the second group, and arrange as rows in a 3x3 grid."
ce22a75a.json,"For every cell in the input grid with a value of 5, create a 3x3 block of 1s centered at that cell's coordinate."
ce4f8723.json,"The output grid is formed by setting the cell value to 3 if the corresponding cell in the top grid is 1 OR the corresponding cell in the bottom grid is 2; otherwise, the cell value is 0."
ce9e57f2.json,"For each column containing color 2, the bottom floor(height/2) cells of that column are changed to color 8."
d037b0a7.json,"For each column, find the first non-zero value and fill all cells below it in that column with that same value."
ce602527.json,Identify the background color and extract the rectangular pattern that has at least one dimension equal to 5.
cf98881b.json,"The output 4x4 grid is formed by overlaying three 4x4 sub-grids (A, B, and C) from the input. For each cell (r, c), the value is determined by a priority sequence: if Grid A is non-zero, use Grid A; else if Grid B is non-zero, use Grid B; else if Grid C is non-zero, use Grid C; otherwise, use 0."
d0f5fe59.json,Count the number of 4-connected components of color 8 (N) and output an N x N identity matrix with color 8 on the diagonal.
d06dbe63.json,"From the azure cell (8) at (r, c), create a zigzag pattern of grey cells (5). Upwards: row r-1 (col c), r-2 (cols c to c+2), r-3 (col c+2), r-4 (cols c+2 to c+4), etc. Downwards: row r+1 (col c), r+2 (cols c-2 to c), r+3 (col c-2), r+4 (cols c-4 to c-2), etc."
d07ae81c.json,"Special points act as starting positions for balls of their own color that move diagonally in all four directions, leaving a trail and reflecting off boundaries (grid edges or background color transitions)."
d10ecb37.json,Divide the input grid into 2x2 blocks and extract the top-left 2x2 block.
d13f3404.json,"Each non-zero element at position (r, c) in the 3x3 input grid is propagated diagonally across the 6x6 output grid such that Output(r+k, c+k) = Input(r, c) for all valid k."
d23f8c26.json,Preserve only the middle column of the input grid and set all other cells to 0.
d22278a0.json,"Each seed color generates a 6-row pattern block applied to a specific region. Top seeds apply the block normally to rows 0-5; bottom seeds apply it in reverse order to the bottom 6 rows. Left seeds apply to the left half, and right seeds apply a horizontally mirrored version to the right half."
d2abd087.json,"Identify connected components of color 5. If a component consists of exactly 6 cells, change its color to 2; otherwise, change its color to 1."
d364b489.json,"For every cell containing '1', place '2' above, '8' below, '7' to the left, and '6' to the right, keeping the '1' in place."
d406998b.json,"If the grid width is odd, 5s in even-indexed columns are changed to 3 and 5s in odd-indexed columns remain 5. If the grid width is even, 5s in odd-indexed columns are changed to 3 and 5s in even-indexed columns remain 5."
d43fd935.json,"Identify a 2x2 block of color 3. For any pixel of color C that shares a row or column with this block, draw a line of color C from that pixel to the nearest edge of the block."
d4a91cb9.json,"Connect the Azure point (8) to the Red point (2) using a Yellow path (4) that moves vertically from the Azure point's position to the Red point's row, and then horizontally to the Red point's position."
d511f180.json,"Swap all occurrences of the number 5 with the number 8, and all occurrences of the number 8 with the number 5."
d4f3cd78.json,"Fill the interior of the rectangle formed by 5s with 8s, and fill any gap in the boundary wall with 8s extending perpendicularly from the gap to the edge of the grid."
d4469b4b.json,"The output is a 3x3 grid containing a specific shape of color 5 (gray) based on the distribution of pixels in the 5x5 input grid. If the pixels are concentrated in the top and middle, it's a T-shape; if concentrated in the center, it's a Plus-shape; if concentrated in the bottom and right, it's an L-shape. For the test input, the pixels are distributed across the top and middle, suggesting a T-shape."
d631b094.json,Count the number of non-zero elements in the input grid and create a 1xN grid containing that value repeated N times.
d5d6de2d.json,"Identify hollow rectangles formed by color 2, fill their interiors with color 3, and set all other cells (including the boundaries) to 0."
d6ad076f.json,"A new rectangle of color 8 is created in the space between two existing rectangles. The row range is the interior of the overlap of the two rectangles' row ranges, and the column range is the gap between the two rectangles' column ranges (or vice versa)."
d687bc17.json,"Internal pixels matching the border colors move to the inner edge of the corresponding border (Top, Bottom, Left, or Right) while maintaining their other coordinate; pixels not matching any border color are removed."
d89b689b.json,"The 2x2 square of color 8 is replaced by four scattered pixels of different colors. The position of each color in the 2x2 square is determined by the quadrant (top-left, top-right, bottom-left, bottom-right) in which the original pixel was located relative to the center of the 2x2 square."
d8c310e9.json,Identify the smallest repeating unit for each row containing non-zero elements and repeat that unit to fill the entire 15-column width of the grid.
d90796e8.json,"Whenever a 3 and a 2 are adjacent (horizontally or vertically), the 3 is transformed into an 8 and the 2 is transformed into a 0. Otherwise, values remain unchanged."
d9fac9be.json,"Identify the 3x3 block of cells where the center cell differs from the surrounding eight cells, and output the color of that center cell."
dae9d2b5.json,"The output grid is a 3x3 grid where a cell is set to color 6 if the corresponding cell in either the left 3x3 half or the right 3x3 half of the input grid is non-zero; otherwise, it is 0."
d9f24cd1.json,"Red cells ('2') move upwards from the bottom row. If a red cell encounters a gray cell ('5'), it shifts one column to the right and continues its upward path."
db3e9e38.json,"The output is generated by expanding a pattern around the vertical line of 7s. Starting from the bottom-most 7 (row r_max, col c), for each row r from r_max up to 0, a horizontal segment of width 2d+1 (where d = r_max - r) is created. Within this segment, colors alternate between 7 (where |j-c| is even) and 8 (where |j-c| is odd)."
dbc1a6ce.json,Connect pairs of 1s that share the same row or column and have no other 1s between them using a path of 8s.
dc1df850.json,"For every cell containing the value 2, create a 3x3 square of 1s centered at that position, while keeping the original 2 at the center and leaving all other cells unchanged."
dc0a314f.json,"The output is a 5x5 grid extracted from the 180-degree rotational symmetric position of the 5x5 marker block (composed of 3s), and the extracted block is itself rotated 180 degrees."
db93a21d.json,"Each maroon rectangle (color 9) is surrounded by a green border (color 3) with a thickness equal to half the rectangle's height. Additionally, a blue tail (color 1) of the same width as the rectangle extends from the bottom of the green border to the bottom edge of the grid."
dc433765.json,"The pixel of color 3 moves one step closer to the pixel of color 4 in both row and column dimensions, while the pixel of color 4 remains stationary."
ddf7fa4f.json,Each contiguous block of color 5 is replaced by the color from the top row whose column index falls within the block's column range.
de1cd16c.json,"Divide the grid into rectangular regions based on background colors. Identify the ""odd"" color appearing across regions and count its occurrences in each. The output is the background color of the region with the highest count of the odd color."
e179c5f4.json,"The output grid is filled with '8's, except for a path of '1's starting from the input '1' at (9,0) and moving upwards. The column index of the '1' bounces back and forth between 0 and the maximum column index (width-1) as it progresses from row 9 up to row 0."
ded97339.json,Draw straight lines of 8s between any two input points that share the same row or the same column.
e26a3af2.json,"Identify dominant-color horizontal or vertical bands and fill each band entirely with its most frequent color, removing noise."
e21d9049.json,"Identify the center point where a horizontal and vertical line of non-zero elements intersect. Extract the sequences of non-zero elements from that row and column, then repeat those sequences to fill the entire row and column respectively, keeping all other cells as zero."
e3497940.json,The input grid is split by a central column of 5s into left and right 4-element segments. The output is generated by overlaying the left segment with the reversed right segment for each row.
e48d4e1a.json,"Count the number of grey pixels (color 5) in the rightmost column. Shift the vertical line of the cross to the left and the horizontal line down by that count, then remove the grey pixels."
e40b9e2f.json,The transformation applies point symmetry (180-degree rotation) about the center of the main object's bounding box.
e5062a87.json,Identify the shape formed by the red cells (color 2) and change all other identical shapes formed by black cells (color 0) to red.
e509e548.json,"Shapes of size 3, 4, and 7 are colored 1 (blue); shapes of size 6 and 9 are colored 2 (red); shapes of size 1, 5, and 8 are colored 6 (pink)."
e50d258f.json,Identify all non-zero rectangular blocks in the input grid and extract the block that contains the highest number of cells with the color 2.
e6721834.json,"The input grid is split into a Marker Area and a Shape Area. Shapes from the Shape Area are identified by the relative spatial arrangement of their marker points. If a shape's marker arrangement matches a set of marker points in the Marker Area, that shape is placed into the output grid (which shares the Marker Area's dimensions and background color) such that its marker points align exactly with the corresponding points in the Marker Area."
e8593010.json,Identify connected clusters of 0s (4-connectivity). Replace each cluster with a value based on the formula: Replacement Value = 4 - Cluster Size. Keep 5s unchanged.
e76a88a6.json,Identify the source pattern (a contiguous block of non-zero colors excluding color 5) and replace all target blocks of color 5 with this source pattern.
e73095fd.json,Connected components of 0s that are completely enclosed by 5s (all neighbors within the grid are 5s) are replaced by 4s.
e9614598.json,"Identify the midpoint between the two color 1 points and place a color 3 cross (center and four cardinal neighbors) at that midpoint, while keeping the original color 1 points."
e9afcf9a.json,"Creates a checkerboard pattern using the colors from the two input rows, where cells with an even coordinate sum take the first row's color and odd sums take the second row's color."
e98196ab.json,The 11x11 grid is split into an upper half (rows 0-4) and a lower half (rows 6-10) by a divider at row 5. The output is a 5x11 grid created by superimposing each row of the upper half with its corresponding row in the lower half.
e8dc4411.json,"The pattern formed by the cells with value 0 is shifted and repeated using a translation vector derived from the position of the special color cell (6), filling the grid with the special color at those shifted coordinates."
ea786f4a.json,"The output grid retains the background color of the input grid but places 0s along the two main diagonals crossing through the center coordinate (r_center, c_center), where |r - r_center| = |c - c_center|."
ea32f347.json,"Identify the three grey lines and color them based on length: the longest becomes blue (1), the second longest becomes yellow (4), and the shortest becomes red (2)."
eb281b96.json,"The output is a mirrored sequence of the input rows (R0 to RN-1, then RN-2 down to R1), repeated twice and ending with R0, creating a total of 2(2N-2)+1 rows."
eb5a1d5d.json,"Identify the nested layers of colors from outermost to innermost. Create a square grid of size (2n-1)x(2n-1), where n is the number of layers, and represent each layer as a concentric 1-pixel thick border."
ecdecbb3.json,"For each cell containing 2, extend a line of 2s horizontally or vertically to the nearest line of 8s. At the intersection (hit point), create a 3x3 block of 8s centered at that point, while keeping the center cell as 2."
ed36ccf7.json,Rotate the input grid 90 degrees counter-clockwise.
ec883f72.json,"Identify the corners of the frame object (color 3) and draw diagonal lines of color 4 starting from those corners, extending in the direction opposite to the target object's relative position, with a length determined by the target's dimensions or distance."
ef135b50.json,"For any row containing two or more separate segments of color 2, fill all cells between the first and last segment of color 2 with color 9."
f25ffba3.json,"The top half of the grid (rows 0-4) is a vertical mirror image of the bottom half (rows 5-9), while the bottom half remains unchanged."
f25fbde4.json,"Identify rows and columns containing the value 4. Expand each such row into two output rows and each such column into two output columns. Map each input cell (r, c) containing a 4 to a 2x2 block of 4s in the output grid based on the index of the row and column among those containing 4s."
f15e1fac.json,"For each azure cell (8) at (r, c), create a 3-row pattern of 4-cell wide azure blocks: row r (cols c-3 to c), row r-1 (cols c-7 to c-4), and row r-2 (cols c-11 to c-8). Red cells (2) remain stationary."
