Task,gemma-4-31b-it
b1baac3b.json,"The output grid dimensions are defined by the bounding box of green (3) markers. The final grid is a superposition of two patterns: Pattern 1 (the area bounded by green markers, shifted to 0,0) and Pattern 2 (the other distinct shape, shifted to 1,0), where color 0 (white) takes priority over any other color during overlap."
b7bccc2e.json,Extract the interior content of the hollow rectangle formed by a single color.
b7887ce3.json,"Identify a colorful rectangle of size HxW and a mask color forming an HxW grid of blocks. The output grid is HxW, where each cell (i, j) takes the color from the colorful rectangle if the corresponding mask block (i, j) contains the mask color, otherwise it is 0."
b7be8043.json,"Connected components of 8s are replaced by 1s if they contain a closed loop (cycle); otherwise, they remain 8s."
b97f6704.json,"For rows containing a red cell (color 2) at the last column (index 9), the cells at indices corresponding to the red cells in Row 0 are changed to grey (color 5)."
b8969659.json,"Identify a multi-colored cluster (Object 1) and a single point of color 1 (Object 2). Copy Object 1 and relocate it such that its bounding box center is placed on the position of Object 2, replacing the point of color 1."
b8df5a89.json,"Extract non-8 colors sorted by column index, divide them into groups of three, and arrange them in a 3x3 grid using a zig-zag pattern (first row forward, second row reversed, third row forward)."
b9bb9de2.json,"For each non-7 color encountered (row by row), fill all cells from its position to the right edge of the grid, and then fill the rightmost column downwards until the row before the next non-7 color starts (or the bottom edge)."
bd9c312f.json,"Shift all pixels of color 2 (red) down by one row and change their color to 8 (azure), while setting all other pixels to 0."
bdb46817.json,"For every cell with value 2, create a 3x3 square of value 5 centered at that cell, while keeping the center cell as 2. All other cells remain unchanged."
bc73d160.json,The output is a 3x3 grid extracted from the input grid at the position symmetric to the 3x3 block of 9s with respect to the center of the 16x16 grid.
be90cdba.json,"The input shape is repeated across the 9x9 grid using the translation vectors (0,0), (0,3), (3,6), and (6,0) modulo 9."
bf6331e1.json,"The output grid depends on the number of unique colors in the input: 1 color results in the first row being 2s, 2 colors result in a 2x identity matrix, and 3 colors result in a 2x anti-identity matrix."
bedf36c7.json,Retain only pixels of the non-dominant color that are part of at least one 2x2 block of the same color; replace all other pixels with the dominant color.
bfe27782.json,"The output is a 4x4 grid where a cell is 0 if both corresponding cells in the two 4x4 input blocks are 7, and 7 otherwise."
c02078b0.json,"The grid is divided into a 3x3 arrangement of regions by lines of color 4. The regions are filled with specific colors: Top-Middle (1), Middle-Left (2), Middle-Middle (8), Middle-Right (3), and Bottom-Middle (6), while other regions remain 0 and the dividing lines remain 4."
c0273a0c.json,"The number of '1's in the output grid equals the number of '2's in the input grid, placed in a fixed priority order: (0,0), then (0,1), then (0,2), then (1,1)."
c0f088de.json,Identify the bounding box of the 0s and expand each cell within that bounding box into a 2x2 block of the same color.
c13d9330.json,"For each unique color (excluding background color 7), fill all cells between the leftmost and rightmost occurrences of that color within each row."
c15ef454.json,Extend the alternating column pattern of the non-6 color (color 2) from the input grid to fill a 10x10 grid.
c11413aa.json,"The output grid dimensions match the primary rectangle. The border is filled with the secondary color, and any pixels of the secondary color found inside the primary rectangle are placed in the same relative positions; all other cells are 0."
c4c53722.json,Identify the most frequent number (the mode) in the input grid and fill the entire output grid with that number.
c19e3b2a.json,"Identify the key row R containing L leading zeros. For rows above R (R-i), set the first L+i cells to 3. For rows below R (R+j), set the first L-j cells to 2."
c61d923e.json,Shifted all non-zero elements down by one row.
c161e1e1.json,Identify the center of the small symmetric shape (color 3) and reflect the other shape (color 1) across the horizontal and vertical axes passing through that center.
c5a02579.json,Extract the bounding box of non-zero elements and mirror it horizontally.
c23300c7.json,The 8x8 grid is divided into four 4x4 quadrants. The output is a 4x4 grid where each cell is determined by the color with the highest priority among the non-background (5) colors at that position across the four quadrants. Priority order: 6 > 9 > 0 > 4.
c6a051f4.json,The expansion factor S is equal to the number of distinct colors in the input grid minus one (S = C - 1). Each pixel in the 3x3 input grid is expanded into an S x S block of the same color.
c84c3d08.json,"Identify the background color (3). In the input grid, replace all background pixels in columns that contain at least one non-background pixel with the color 5. The final output is a 2x2 tiling of this modified grid."
c6390d09.json,"The output grid size S is determined by the number of non-zero elements in the input row multiplied by 5. The input row is shifted right by (S - 1 - i) for each row i (from 0 to S-1), creating a diagonal pattern of the input sequence."
ca6553b2.json,"Identify the colors of the 2x2 blocks, determine the most frequent color as the background, and list the remaining colors in descending order of their frequency."
ca24a223.json,"Two points of different colors on a background of color 7 are transformed into opposing C-shaped structures. Each structure consists of a stem extending from the point toward the other, a perpendicular back line of length 5, and two short arms extending back toward the other shape, leaving a gap of 3 units between the back lines."
ca7d464d.json,"Each input row [a, b] is mirrored into [b, a, a, b]. The output grid is composed of three blocks of these mirrored rows: the first block in reverse order (mR2, mR1, mR0), the second in original order (mR0, mR1, mR2), and the third in reverse order (mR2, mR1, mR0)."
cc9e2d8f.json,"Extract four 3x3 corner squares from the 5x7 input grid and overlay them into a single 3x3 grid, where any color other than the background color (3) takes precedence."
ccce1457.json,"Count the number of 3s (k) in the input. Shift the vertical line of the primary color left by k columns and the horizontal line down by k rows, then remove all 3s."
cc062c78.json,"Identify the main color (most frequent) and noise color. Noise color pixels are replaced by the main color if they have 2 or more 4-connected neighbors of the main color; otherwise, they are replaced by 0."
ce0d4751.json,"Keep the first two rows as they are; fill subsequent rows by cycling through the values of the first row, assigning one value per row."
ce0dbaf8.json,"The grid is divided into regions by color 9 lines. Each region is filled with a color based on the single non-zero, non-nine color present in that region: 1→4, 2→8, 3→7, and 5→6. Color 9 cells are preserved."
ced4769e.json,"Connected groups of color 3 with a size greater than 1 are changed to 0, while isolated pixels of color 3 remain unchanged."
cd579a8d.json,"Draw two intersecting diagonal lines (r-c = constant and r+c = constant) passing through the coordinates of the single non-zero cell in the input grid, filling all cells on these lines with the input cell's value."
d0d125db.json,"Place the special color (2) on the two main diagonals intersecting at the center of the grid, with the background color (1) elsewhere."
cf0647d9.json,"The output is a 5x11 grid formed by overlaying the top half (rows 0-4) and the bottom half (rows 6-10) of the input grid. For each cell, if the top half contains a non-background color (not 6), it is preserved; otherwise, the color from the bottom half is used."
cfabd1e7.json,"Identify the special color S and its column C in the bottom row. Fill columns C, C+2, C+4... with color S. In the gap columns (C+1, C+3...), place color 1 alternating between row 0 and row 9. All other cells are color 4."
d225639e.json,"For each 2x2 block in the input, add a block of color 3 directly below it. The width of the new block is 2, and its height equals the number of distinct colors present in the original 2x2 block."
d2413b63.json,"Identify the horizontal and vertical sequences intersecting at (r, c). Fill Row r and Column c by repeating these sequences such that the value at the intersection point (r, c) remains unchanged. All other cells remain 0."
d3721a46.json,"Create a new block of color 3 in the space between two existing blocks. For horizontally separated blocks, the new block fills the columns between them and the intersection of their row ranges minus the boundary rows."
d4e6485c.json,The input grid consists of three repeated blocks horizontally; the output is the first 5x5 block.
d386aab2.json,"Four 2x2 blocks are extracted from the input. Each block's position in the 4x4 output grid is determined by the location of its missing cell (background color 1): bottom-right missing maps to top-left, bottom-left to top-right, top-right to bottom-left, and top-left to bottom-right."
d5eb2ca4.json,"For any solid-colored rectangle with a height of 3, the middle row is transformed into an alternating sequence of the rectangle's color and 0, starting with the rectangle's color."
d61c6534.json,"The 0-block remains stationary, and the 8-block moves horizontally to be immediately adjacent to the 0-block because they share overlapping rows."
d3cd7f1f.json,Identify the repeating 9x9 tile by analyzing the periodic patterns in the input grid and fill in the missing values (0s) to complete the 2x2 repetition of that tile.
d63bf5ed.json,"The output is a 1xN grid consisting of the minority color from the input, where N is the number of times that minority color appears."
d6ae3c52.json,"Identify two non-zero points P1 and P2. If P1 is on the top edge, create vertical stripes at columns starting from c1 and c2 with a constant interval (c2-c1), alternating colors v1 and v2. If P1 is on the left edge, create horizontal stripes at rows starting from r1 and r2 with a constant interval (r2-r1), alternating colors v1 and v2."
d8975cbd.json,"Move all 5s from their current positions to the bottom row (row 4) at the same column index, replacing the existing values in that row."
d88c88ac.json,"Replace connected components of green cells (color 3) with colors based on their size: size 1 becomes 1 (blue), size 2 becomes 2 (red), and size 3 becomes 5 (grey)."
da6ec663.json,The output grid is a 180-degree rotation of the input grid.
db754fc7.json,Set all boundary cells of the grid to 0 while maintaining the original values of the interior cells.
d8a4cefa.json,"For each connected component of color 7 (including diagonal neighbors), fill all empty cells within its bounding box with color 4."
dc4b90e9.json,The grid is divided into four equal quadrants by a central row and column of a single color. The output is the unique quadrant that differs from the other three.
dc992084.json,Identify the repeating pattern (repeated twice horizontally or vertically) and output a single instance of that pattern.
d9622a4c.json,Fill specific gaps between the 0s in each row with the value 4: Row 0 fills every 3rd gap starting from Gap 2; Row 1 fills every 3rd gap starting from Gap 0; Row 2 fills every 3rd gap starting from Gap 0.
dc884992.json,"Identify the color (excluding 7) that appears exactly once in the input grid. Create a 10x10 grid of color 7, and place a 3x3 block centered at the unique color's position, where the center is the unique color and the border is color 4."
dded1277.json,"Create a diamond-like alternating pattern of 8s and 0s centered on the column containing the vertical line of 8s. For each row above the bottom of the line, the pattern extends horizontally by the distance from the bottom row, with 8s at even distances from the center and 0s at odd distances."
dcfb6dae.json,"Identify the largest solid rectangular block of a single non-zero color and retain only that block, setting all other cells to 0."
df1158a8.json,"The interior of each rectangle is colored based on its dimensions: if the interior is a square, even side lengths result in color 4 and odd in color 1; if not a square, both even side lengths result in color 1, while at least one odd side length results in color 4."
df167eba.json,"Each cell with value 2 in the input grid becomes the center of a cross pattern: top=1, bottom=8, left=7, and right=6. Positions outside the grid boundaries are ignored."
e0472dfa.json,The 2x2 square of 5s remains fixed. Each 0 in the input is moved to the position immediately adjacent to the 2x2 square of 5s in the direction of the 0's original location. The rest of the grid is filled with 2s.
e12eeceb.json,"For every cell of color 5, its 3x3 neighborhood is set to color 0, while the center cell remains color 5. All other cells remain color 1."
df6c5b30.json,"The output is a sequence of rows from the input grid following a periodic ""ping-pong"" pattern (0, 1, ..., N-1, N-2, ..., 1) repeated twice and ending with row 0."
df8ba391.json,"Identify cells containing '2' that are surrounded by '0's in the four cardinal directions (up, down, left, right). Change the center '2' and its four '0' neighbors to '1', creating a cross shape."
e27c4a6d.json,Extract the rectangle from the background (color 3) and swap the two colors present within that rectangle.
e84ee415.json,Each row of the grid is reversed (horizontal reflection).
e28930d5.json,"If the input grid possesses any form of symmetry (vertical, horizontal, or rotational), the output is 2; otherwise, it is 1."
e2848591.json,"Identify the middle color and its count in the bottom row. If the count is 3, add pixels of that color at offsets (|dr|, |dc|) = (k, k) for k = 2, 3, ... relative to the bottom-center pixel, provided they are within grid boundaries."
e572e08e.json,"Extract the top-right 3x3 sub-grid (rows 0-2, columns 6-8) from the 9x9 input grid."
ebc2aecd.json,"The output grid is 3x3. A cell (i,j) is 1 if both the top and bottom 3x3 input grids have the value 2 at that position; otherwise, the cell is 2."
ebd02b45.json,The output is the top-left 2x2 block of the input grid.
e96466cf.json,The 3x3 sub-grid containing the number 4 (source) is copied to the destination sub-grid determined by the relative position of the number 4 within the source sub-grid. All other non-boundary cells are set to 0.
ed44d9aa.json,"If all elements in a row are identical, the output row is filled with 4s; otherwise, it is filled with 0s."
e9328a7c.json,"The reference shape (color 7) is an L-shape. In the test input, there are multiple L-shapes (colors 1, 2, 5, 4) and other shapes (color 8 is a T-shape, color 6 is a line). The rule is to replace the shape that is the same size as the L-shapes but has a different geometry (the T-shape of color 8)."
ef44679e.json,Vertical reflection of the input grid by appending the rows in reverse order beneath the original grid.
ef6a3465.json,Each row of the input grid is concatenated with its own reverse to create a horizontal mirror reflection.
efe43b8d.json,"The output is a 10xN grid of 1s and 0s where each row contains exactly one 0. The column index of the 0 follows a triangle wave pattern oscillating between 0 and N-1, constrained such that the 0 in the final row (row 9) is always at column 0."
f06d1142.json,"For each black pixel (0) in the input, draw a line of black pixels to every existing line of red pixels (2). The cell on the red line becomes black, and the cell immediately preceding it on the path becomes red. Additionally, a 3x3 block of red pixels is centered at each new black pixel on the red line, with the center remaining black."
f0d8df84.json,"Count the frequency of each unique color (excluding 0), sort colors by descending frequency, and create a grid where each column represents a color and its height corresponds to its frequency."
f1da42fc.json,Identify the pair of opposite boundaries (rows or columns) that are uniform in color. Replace each cell with color 7 with the color of the closer uniform boundary.
f1e62c92.json,"Replace each 0 in the input grid with a 3x3 pattern: the center becomes 1, the orthogonal neighbors become 5, and the diagonal neighbors become 0. All other cells remain 1."
f32a0570.json,The input grid is flipped vertically (rows are reversed).
f33bcc49.json,Draw lines of the same color from single-pixel points to the nearest edge of the 2x2 green square if they share the same row or column.
f373e466.json,Each cell in the input grid is expanded into a 2x2 block of cells with the same value.
f37fb32f.json,"Identify all pixels of color 5, extract the 3x3 neighborhood centered on each, and overlay them by taking the maximum value for each cell."
f757d05a.json,"Identify a dominant color block and its exception color pixels. The output is a grid of the block's dimensions where any row or column containing an exception pixel is filled with the exception color, and all other cells retain the dominant color."
f7c32979.json,Identify the background color of the region containing the highest number of foreground pixels.
f7cf0c8b.json,Transpose the input grid by swapping rows and columns.
f8a537f9.json,Identify all 2x2 areas in the grid that contain exactly three 0s and one 1; replace the single 1 in those areas with the value 8.
eccfe778.json,"Identify the smallest bounding box containing all cells of color 1. Within this bounding box, replace all cells of color 0 with color 8."
ed13ade4.json,Identify the non-zero color X in the input. Replace all 0s with X and all Xs with 9.
faa4667d.json,Non-background cells (values other than 3) in each column fall to the bottom of the grid while maintaining their relative vertical order.
eeb5ffd8.json,The input grid is divided into horizontal bands and vertical sections. The output is a grid where each cell represents the color of the corresponding section within each band.
fa4bbb10.json,"The input is split into two 3x3 grids (L and R) by a central column of 5s. The output is a 3x3 grid where a cell is 2 if both corresponding cells in L and R are 0, and 1 otherwise."
f9ed123c.json,Identify cells of the same color (excluding background) that share a row or column. Fill all cells between the first and last occurrence of that color in each row and column with the same color.
fb2a5bb5.json,Cells with color 0 or 3 fill their entire row with that color; cells with color 1 fill their entire column with that color. Row fills (0 and 3) take precedence over column fills (1). Background color 2 remains otherwise.
fb282ec3.json,"Count the total number of 3s. If the count is even, 3s in odd columns become 5s and even columns stay 3s. If the count is odd, 3s in even columns become 5s and odd columns stay 3s."
ffc36fbd.json,"The 6x6 output is composed of four 3x3 quadrants: Top-Left is the original input, Top-Right is the input reversed by rows then transposed, Bottom-Left is the input reversed by columns then transposed, and Bottom-Right is the input rotated 180 degrees."
fde9e0b9.json,Identify the repeating vertical period of the grid and replace all occurrences of the value 5 with the corresponding value from the periodic pattern.
