Task,gemini-3.5-flash-lite
90c28cc7.json,"Identify the bounding region of non-zero pixels, map the horizontal and vertical dividing lines to form a grid of cells, and sample the corresponding colors from the input image to construct the output grid."
913fb3ed.json,"Marker pixels (3, 2, 8) in the input expand into 3x3 squares with specific surrounding frame colors (magenta 6, blue 1, and yellow 4 respectively)."
8f2ea7aa.json,Replicate the input shape into four symmetric copies placed at specific $3 \times 3$ block positions across the $9 \times 9$ grid.
91413438.json,"Count the number of zero pixels in the input grid to determine $K$. The output is a $(3K) \times (3K)$ grid composed of $K \times K$ blocks, where each non-zero pixel in the input determines the number of input copies placed in the output grid."
9172f3a0.json,"Each cell in the 3x3 input grid is expanded into a 3x3 block of identical values matching that cell's color, resulting in a 9x9 output grid."
91714a58.json,"Identify all solid rectangular blocks of uniform color and preserve only the largest one (by area), setting all other cells in the grid to 0."
90f3ed37.json,Extend horizontal teal (8) segments with blue (1) pixels from their rightmost point to the right edge of the grid.
928ad970.json,"Draw a rectangular border using the four gray markers (color 5) as boundary indicators, matching the color of the central object, while keeping the original object and markers intact."
93b581b8.json,"Extracted the central 2x2 block and mapped its values to the four corners of the grid in a diagonally inverted (cross) fashion, with the size of each corner block determined by the original padding and capped at 2x2."
941d9a10.json,"Gray partition lines divide the 10x10 grid into a 5x5 sub-region layout. Colors 1, 2, and 3 are placed at diagonal regions (0,0), (2,2), and (4,4) respectively."
94f9d214.json,"Generated a 4x4 output grid where each cell is colored 2 (red) if and only if the corresponding cells in both the top and bottom 4x4 sections of the input grid are 0, and 0 otherwise."
952a094c.json,Clear the interior of the frame and reflect the inner digits across the center to the exterior cells just outside the frame boundaries.
95990924.json,"For each 2x2 block of gray pixels (5), place numbered corner markers diagonally outward from its four corners (1 at top-left, 2 at top-right, 3 at bottom-left, 4 at bottom-right) while preserving the original grid pixels."
9565186b.json,Preserved the most frequent number (mode) in the input grid and replaced all other numbers with 5.
963e52fc.json,"Extract the non-zero row from the input, identify its shortest repeating primitive pattern, and tile/repeat that pattern to double its length for the output row."
97999447.json,"Extend the pattern from each non-zero pixel to the right edge of the grid, filling the remaining columns with an alternating sequence of the pixel's color and gray (5). All-zero rows remain unchanged."
99b1bc43.json,"Treat the top and bottom 4x4 grids as binary matrices (where non-zero is 1), perform a cell-wise XOR operation between them, and output a 3 where the result is 1 and 0 otherwise."
98cf29f8.json,"The moving block slides along the path of its pointer line towards the obstacle block by a distance equal to the length of the pointer line, consuming the pointer line until it directly touches the obstacle block."
97a05b5b.json,"The output grid's dimensions are determined by the bounding box of the main shape (color 2) in the input. The background of the output is color 2, and smaller 3x3 colored patterns surrounding the main shape in the input are overlaid onto specific relative positions inside the output grid."
995c5fa3.json,Parsing and separating grid rows by zero-value column separators into blocks to reconstruct the target grid.
99fa7670.json,"For each marker, draw a horizontal line to the right edge of the grid and a vertical line from that rightmost point to the bottom edge. Lower markers overwrite higher ones."
9af7a82c.json,"Count the frequency of each unique color in the input grid and construct an output grid where columns represent the unique colors ordered by descending frequency from left to right, and rows represent the frequency of each color (padded below with 0s up to the maximum frequency)."
9aec4887.json,Construct a square output grid of size (L+2) x (L+2) using the four frame bars of length L along the outer edges (leaving corners as 0) and placing the central L x L teal shape in the hollow interior.
9dfd6313.json,"Perform a matrix transposition on the input grid, reflecting elements across the main diagonal which consists of the number 5."
9ecd008a.json,"Locate the 3x3 block of zeros (hole) in the input grid, then extract the values from the centrally symmetric region in the input grid (rotated by 180 degrees) using the formula Input(15 - (r_start + r), 15 - (c_start + c))."
9d9215db.json,"Construct a 19x19 grid containing nested symmetric patterns (such as corner markers, rows/columns of alternating values like 3, and an octagonal ring of 8s) based on spatial coordinate rules."
9f236235.json,"Partitioned the input into a block grid, extracted each block's uniform color, and applied a horizontal reflection."
9edfc990.json,Filled horizontal intervals and enclosed regions of 0s between non-zero marker digits with 1s.
a1570a43.json,Shift the red shape so that its top-leftmost pixel is positioned just inside the top-left corner of the green rectangular frame.
a2fd1cf0.json,"Connect the red pixel to the green pixel using an L-shaped path of teal pixels (8), extending horizontally along the red pixel's row and then vertically along the green pixel's column."
a3325580.json,"Count the frequency of each non-zero color, select the colors with the maximum frequency, and arrange them into columns in order of their leftmost appearance, with a height equal to the maximum frequency."
a3df8b1e.json,"Generates a zigzag (triangle wave) pattern of a single '1' per row bouncing between the left and right edges of the grid, anchored at the bottom-left corner."
a416b8f3.json,Duplicate the input grid horizontally to place an identical copy side-by-side.
a5313dff.json,"Fill the interior of closed rectangular regions of red (2) borders with blue (1), while preserving any pre-existing interior elements."
a5f85a15.json,"Along each diagonal line of non-zero pixels (slope of 1), pixels at 0-indexed odd positions (1, 3, 5, etc.) are transformed to color 4, while even positions remain unchanged."
a48eeaf7.json,"Gray pixels aligned with the 2x2 red block horizontally, vertically, or diagonally move along their paths to stop immediately adjacent to the red square."
a61ba2ce.json,"Assemble the four 2x2 quadrant shapes into a 4x4 grid, leaving the Top-Left, Top-Right, and Bottom-Right shapes unchanged while horizontally reflecting the Bottom-Left shape."
a61f2674.json,"Find all vertical columns of gray pixels, change the tallest column to blue (1), the shortest column to red (2), and clear all other columns to 0."
a65b410d.json,"Locate the horizontal segment of N twos starting at row r2. Rows above r2 are filled with N + k threes, row r2 has N twos, and rows below r2 are filled with decreasing counts of ones, padded with zeros."
a699fb00.json,Scan horizontally row by row and replace any 0 that is sandwiched between two 1s (1 0 1) with a 2 (1 2 1).
a68b268e.json,"Extracted the predicted 4x4 grid based on the sub-grid quadrant values (Top-Left, Top-Right, Bottom-Left, Bottom-Right) for each cell."
a740d043.json,Extracted the bounding box of non-background pixels and replaced background color (1) with 0.
a64e4611.json,Fills the vertical and horizontal background channels separating the distinct blocks of non-zero colors with color 3 (green) to create intersecting divider lines.
a79310a0.json,Change all pixels of color 8 to color 2 and shift the entire shape down by 1 row.
a85d4709.json,"Find the column index of the '5' in each row of the input grid, and fill the entire corresponding row in the output grid with a specific color based on that index (col 0 -> 2, col 1 -> 4, col 2 -> 3)."
a87f7484.json,Identified the 3x3 block within the input grid that contains the maximum number of non-zero pixels and outputted that specific block.
a78176bb.json,Remove all gray (5) pixels and generate parallel shifted copies of the original diagonal line based on the bounding column limits of the gray region.
a9f96cdd.json,"Locate the red pixel (2) in the input grid and place specific colored pixels at its four diagonal neighbor positions (top-left: 3, top-right: 6, bottom-left: 8, bottom-right: 7), ignoring any out-of-bounds positions. All other cells remain 0."
aabf363d.json,"Replace all pixels of the main shape with the color of the indicator pixel located at the bottom-left corner, and then clear the indicator pixel to black (0)."
a8c38be5.json,"Extracts 3x3 colored objects from the input grid, determines their spatial positions relative to the center, and arranges them in the output 3x3 macro-grid based on their clockwise angular order."
ac0a08a4.json,"Count the number of non-zero cells in the input grid to determine the scaling factor (block size). Each cell in the input expands into an N x N block of its respective color in the output grid, where N is the total count of non-zero cells."
ae3edfdc.json,"Marker objects (3 and 7) move from their initial positions to form an orthogonal cross directly surrounding their corresponding target objects (2 and 1, respectively), preserving their relative directional orientation."
a8d7556c.json,Identify 2x2 or larger contiguous blocks of 0s in the input grid and fill them with the value 2.
ae4f1146.json,Count the number of blue pixels (1) in each of the four 3x3 subgrid blocks and select the block with the maximum count as the output.
af902bf9.json,Identify rectangles formed by four yellow corner pixels (value 4) and fill their interiors with red pixels (value 2).
aedd82e4.json,Isolate `2`-pixels that have no orthogonal `2`-neighbors and change their value to `1`; `2`-pixels with neighboring `2`-pixels and all other pixels remain unchanged.
b0c4d837.json,"The number of teal (8) pixels in the 3x3 output grid is calculated as the height of the gray container minus the height of the teal block minus one. The resulting count of teal pixels is placed in the 3x3 grid in reading order, with the rest filled with zeros."
b190f7f5.json,"Discard the marker region of 8s, scale the N x N input pattern up into an N x N macro-grid where each non-zero cell expands into an N x N cross shape and zero cells become all-zero blocks."
b1948b0a.json,"Replaced all instances of the color 6 (magenta) with the color 2 (red), while leaving the color 7 (orange) unchanged."
aba27056.json,The transformation fills the cavity inside the shape of 2s with the value 4.
b2862040.json,"Connected components of 1s that enclose background regions (holes) are changed to 8s, while open shapes or lines remain 1s."
b27ca6d3.json,"Overlaying bounding boxes (such as Box 4 and Box 5) onto the input grid containing specific values (like 2), where box interiors fill with 3 unless occupied by input values, and combining their outputs row by row."
b230c067.json,"Identify connected teal (8) components, calculate their area, and recolor them based on size (smaller components become red (2), larger components become blue (1))."
b60334d2.json,"Replace each grey (5) pixel and its 8-surrounding neighbors with a 3x3 pattern where the center is 0, orthogonal neighbors are 1, and corners are 5."
b6afb2da.json,"For each rectangular block of gray (5) pixels, transform its pixels based on position: 4 corners become blue (1), other border pixels become yellow (4), and interior pixels become red (2). Background pixels (0) remain unchanged."
b527c5c6.json,"Each green shape containing a single red pixel extends in a direction determined by the position of the red pixel (top, bottom, left, or right) toward the corresponding edge of the grid. The path is 3 units wide, with the red pixel extending as a straight line of 2s and the flanking lines filled with 3s."
b548a754.json,"The shape stretches toward the teal marker's position (vertically or horizontally), repeating its interior fill pattern and removing the marker."
b7249182.json,"Generate a symmetrical shape spanning between two seed pixels, with a fixed transverse width of 5 centered on the seed column, and an internal structure combining single-column lines, full transverse bars, and endpoint rows."
b775ac94.json,"For each cluster of a main shape and colored single-pixel markers, replicate the main shape's geometry for each marker, recoloring the copy to match the marker's color and aligning it horizontally with the marker's column."
b8825c91.json,"Reflected the clean half of the grid across the horizontal center line to overwrite the defective half, producing a vertically symmetric output."
b782dc8a.json,"Perform a flood-fill from the seed pixels (`8`s) into the surrounding `0`s, filling the connected region with a checkerboard pattern based on cell coordinate parity: `4` if `r + c` is even, and `3` if `r + c` is odd."
b91ae062.json,"Each cell in the input grid is expanded into an NxN block of its own color, where N is the number of distinct non-zero colors present in the input grid."
b94a9452.json,"Identified the square object in the input grid, extracted its dimensions, and swapped the outer frame color with the inner core color in the output grid."
b8cdaf2b.json,"Project the target color from the bottom row upwards in a symmetrical V-shape formation based on the center column, target width, and row difference."
b9b7f026.json,Identify the object that contains an enclosed hole (background pixels completely surrounded by the object's color) and output its color value.
ba26e723.json,Cells containing the value 4 in columns whose 0-indexed position is a multiple of 3 are changed to 6. All other values remain unchanged.
bb43febb.json,"Preserve the outer border of each grey (5) rectangle as grey (5), but fill all internal cells with red (2)."
bbc9ae5d.json,"The output grid expands downwards into a right-angled triangular shape with a height equal to half the input width, where each subsequent row increases the count of the initial non-zero digit by 1."
ba97ae07.json,"At the intersection of a vertical and horizontal stripe, the stripe with the greater thickness wins. If thicknesses are equal, the stripe with the smaller color number wins and overwrites the intersection."
bd4472b8.json,"Row 0 retains its original color sequence, Row 1 is filled with `5`s, and the remaining rows are filled by repeating each color from Row 0 as a solid horizontal row cyclically downwards."
bc1d5164.json,"The 5x7 input grid is mapped to a 3x3 output grid by selecting specific rows (Row 0, union of Rows 1-3, and Row 4) and combining the 2-column left block and 2-column right block into 3 columns via logical OR on the middle column."
bdad9b1f.json,"Extend the teal (8) vertical line across the entire height and the red (2) horizontal line across the entire width of the grid, placing a yellow (4) pixel at their intersection."
bda2d7a6.json,"Extract concentric rectangular layers, determine the unique color sequence from outer to inner, and cyclically shift each layer's color backward by 1 position."
be94b721.json,Extract the bounding box of the largest colored object (the object with the maximum pixel count) from the input grid.
c0f76784.json,"Locate hollow gray square frames of varying sizes and fill their inner cavities (holes) with specific colors based on the hole's dimensions: 1x1 holes with magenta (6), 2x2 holes with orange (7), and 3x3 holes with teal (8)."
beb8660c.json,"Extract non-zero horizontal segments, sort them in ascending order of length, right-align them and stack them above a fixed bottom floor of color 8, filling remaining spaces with 0."
c1d99e64.json,Any row or column in the input grid consisting entirely of zeros is transformed into a row or column consisting entirely of twos in the output grid.
c3e719e8.json,"Find the global mode N of the 3x3 input grid. For each row where N meets a row-mode condition, place a full copy of the 3x3 input grid at the corresponding (r*3, c*3) block position in the 9x9 output grid, filling all other cells with 0."
c3f564a4.json,"Fill in erased pixels using a repeating diagonal sequence pattern based on the formula value(r, c) = ((r + c) mod M) + 1, where M is the maximum value in the grid (8)."
c8f0f002.json,Replaced every instance of color 7 (orange) with color 5 (gray) while keeping all other colors unchanged.
c59eb873.json,"Upscale the input grid by a factor of 2 in both dimensions, transforming each input pixel into a 2x2 block of the same color."
c444b776.json,"The grid is partitioned into regions by yellow (4) lines, and the populated pattern from the source region (Top-Middle) is replicated across all other empty regions horizontally and vertically."
c8cbb738.json,"Map each input object's position/quadrant to a specific geometric pattern (corners, edge-midpoints, horizontal inner, or vertical inner) in a 5x5 output grid while preserving the object's color."
c9e6f938.json,"For each row in the input grid, append its horizontally reversed version to the end of the row, doubling the width."
c9f8e694.json,Replace all grey pixels (5) in each row with the color of the first cell (column 0) of that same row.
c909285e.json,"Extract the 5x5 subgrid designated by the framing color (8) from the 4x4 array of subgrids, and surround it with a 1-pixel border of that same framing color to form a 7x7 output grid."
caa06a1f.json,Remove the background padding and complete the repeating diagonal/checkerboard alternating row pattern across the entire grid dimensions.
cce03e0d.json,"The 3x3 input grid is expanded into a 9x9 output grid (a 3x3 arrangement of 3x3 blocks). A copy of the input grid is placed at the corresponding block coordinates wherever the input grid contains a '2', and all other blocks are filled with '0'."
cbded52d.json,"The 8x8 grid is partitioned into a 3x3 layout of 2x2 blocks separated by rows and columns of zeros, populated based on the positions of identical non-1 numbers from input relationships."
cdecee7f.json,"Extract non-zero elements from the input, sort them by column index, and arrange them into a 3x3 grid using a snake (boustrophedon) pattern."
ce22a75a.json,"Replace each gray pixel (5) with a 3x3 block of blue pixels (1), which merge if they overlap or touch."
ce4f8723.json,"Perform a cell-by-cell logical OR operation between the upper grid (treating 1 as true) and the lower grid (treating 2 as true), and represent any true result with a 3 and false with a 0 in the output grid."
ce9e57f2.json,"For each vertical column of red blocks (2), the bottom half of the blocks (determined by floor of length divided by 2) are transformed into teal blocks (8), while the upper half remains red."
d037b0a7.json,"For each column, any non-zero element propagates downwards, filling all empty cells below it in the same column with its value."
ce602527.json,Extract the 3x5 bounding box corresponding to Object 1 from the test input.
cf98881b.json,"Overlay the three 4x4 subgrids (using colors 4, 9, and 1) cell by cell based on a color priority hierarchy to form a single 4x4 output grid."
d0f5fe59.json,"Count the number of connected components of color 8 in the input grid to determine the size K, then generate a K x K identity matrix with 8s along the main diagonal."
d06dbe63.json,"The grid represents a staircase of gray (5) pixels with a single cyan (8) marker on row 5, traced from top to bottom (or vice versa). The final output grid was cut off in the reasoning, but follows the parsed input rows 0-12."
d07ae81c.json,"Cells in the grid are colored based on Manhattan distance from specific source points. For each source, cells at an even Manhattan distance are painted with the source's color. Sources are processed in order, with later sources overwriting earlier ones where their patterns intersect."
d10ecb37.json,Extract the 2x2 subgrid from the top-left corner of the input grid.
d23f8c26.json,Extract the exact center column from the input grid and set all other cells in the output grid to 0.
d13f3404.json,Each non-zero cell in the 3x3 input projects a downward-right diagonal ray (slope 1) into the 6x6 output grid starting from its own position and continuing downwards.
d22278a0.json,Generated Sierpinski triangle fractal patterns in the quadrants based on orientation and color rules.
d364b489.json,"For each pixel with a value of 1, expand it into a cross pattern: the center remains 1, the top neighbor becomes 2, the bottom neighbor becomes 8, the left neighbor becomes 7, and the right neighbor becomes 6, subject to grid boundaries."
d2abd087.json,"Color the components based on their size, where components of a specific size (such as size 6) are colored red."
d406998b.json,"Connected components of 5s are traversed top-to-bottom, and their pixels are modified to alternate with 3s based on the column parity of the component's starting pixel."
d43fd935.json,"Non-zero markers that share a row or column with the central 2x2 green block project lines of their own color towards the block, filling intervening empty cells."
d4a91cb9.json,"Connect the marker digits '8' and '2' with an L-shaped path of '4's, using the row index of '2' and the column index of '8' to form the corner."
d4469b4b.json,"Maps the primary input color to a specific 3x3 gray (5) pixel shape (cross for color 1, T-shape for color 2, L-shape for color 3)."
d511f180.json,"Swap all occurrences of the number 5 with the number 8, and all occurrences of 8 with 5, leaving all other numbers unchanged."
d4f3cd78.json,Fill the interior of the gray container with teal pixels and extend a teal tail from the gap in the container's border outward to the nearest edge of the grid.
d5d6de2d.json,Identify hollow red (2) square or rectangular outlines and fill their internal empty interior spaces with green (3) pixels.
d631b094.json,Count the occurrences of the non-zero color in the input grid and construct a 1-row output grid of that length filled with the color's value.
d89b689b.json,"Locate the 2x2 teal (8) block and gather the four surrounding pixels from the four quadrants into this 2x2 area, maintaining their relative positions while clearing the rest of the grid."
d687bc17.json,"Interior pixels whose colors match one of the four border colors move perpendicularly to the inner edge adjacent to that border, while pixels with non-matching colors are deleted."
d6ad076f.json,"Draw a cyan (8) bridge in the gap between two separated rectangular blocks, spanning the gap distance and centered in the overlapping section with a thickness equal to the overlap minus 2."
d8c310e9.json,Identify the repeating pattern unit in each non-zero row and extend it across the entire 15-column width of the grid.
d90796e8.json,Orthogonally adjacent green (3) and red (2) cells interact: the green cell turns teal (8) and the red cell disappears (0). Non-adjacent cells remain unchanged.
d9f24cd1.json,"Vertical lines of '2's extend upwards from the bottom row, and when they encounter a '5' in their path, they shift one column to the right for all rows above the obstacle."
d9fac9be.json,Count the number of connected components for each non-zero color and output the color with the maximum number of components.
dae9d2b5.json,"Split the 3x6 grid into two 3x3 halves and combine them using a logical OR operation, replacing any non-zero values with 6."
dbc1a6ce.json,"Reconstruct rows based on column positions of values like 8 and 1, filling in horizontal lines between specified columns as required."
db3e9e38.json,"Expand a triangular pyramid upwards from the bottom of the orange (7) vertical line, alternating between colors 7 and 8 based on horizontal distance parity from the center column, leaving everything else as 0."
dc0a314f.json,Locates a 5x5 block of 3s acting as a reference window and extracts/combines the corresponding 5x5 subgrid based on its positional coordinates.
dc1df850.json,"For every occurrence of the number 2, place 1s in all 8 surrounding positions to form a 3x3 square centered at the 2, while preserving all other numbers."
dc433765.json,Object 3 moves one step closer to the stationary object 4 along the shortest path.
db93a21d.json,"Color 9 blocks are enclosed by an expanding 3-border that fills gaps between neighbors and grid edges, and vertical 1-stripes extend downwards from the bottom of each block's 3-border to the grid edge or next obstacle."
ddf7fa4f.json,"Match each gray blob's horizontal column span with the column index of the color markers in the top row, and replace the gray pixels with the corresponding marker color."
ded97339.json,"Connect pairs of points of color 8 that share the same row or column with straight lines of color 8, leaving points with no sharing row/column isolated."
de1cd16c.json,"Find the distinct background regions, count the occurrences of the minority marker color in each region, and return the background color of the region with the maximum count."
e179c5f4.json,"The output grid is filled with 8s except for one 1 per row, which moves in a triangle wave (zigzag) pattern across the columns from the top to the bottom row."
e3497940.json,"Split the grid into left and right 10x4 sub-grids around the central gray column, horizontally flip the right sub-grid, and combine them by taking the non-zero values from either side."
e21d9049.json,"Extend the repeating sequences of the intersecting horizontal and vertical line segments across the entire respective row and column of the grid, while leaving all other cells as 0."
e26a3af2.json,"Identify contiguous bands (vertical or horizontal stripes) containing noisy pixels, determine the dominant color for each band, and fill the entire band uniformly with that dominant color."
e48d4e1a.json,"Count the gray pixels N, remove them, shift the primary-colored vertical line left by N columns, and shift the horizontal line down by N rows."
e40b9e2f.json,Expanded a central checkerboard core pattern by 1 pixel in all directions to form a symmetrical frame with reflected marker pixels.
e5062a87.json,Horizontally reflects color 2 across the central column (column 5) and fills enclosed spaces.
e50d258f.json,Extract the sub-grid that contains the maximum number of red (2) pixels.
e509e548.json,"Classify green connected components by their shape: T-shaped or anchor-like structures are colored red (2), while all other shapes (U-shapes, C-shapes, frames, and large L-shapes) are colored magenta (6)."
e73095fd.json,The task involves analyzing grid connectivity and enclosed regions bounded by rows and columns of specific values.
e76a88a6.json,"Replace every gray placeholder region with an exact copy of the source pattern, preserving top-left alignment, while keeping the original source pattern unchanged."
e6721834.json,"The input grid is split into two halves, with one half serving as the base grid and the other as an overlay. The overlay elements are shifted by a calculated offset and merged onto the base grid to form the final output of half the original dimensions."
e8593010.json,The reasoning text is incomplete and cuts off during hypothesis testing. The exact rule and prediction cannot be reliably extracted from the text.
e9614598.json,"Locate the two pixels with value '1', find their midpoint, and draw a 3x3 plus sign of '3's centered at that midpoint while preserving the original '1's."
e8dc4411.json,"The position of the surrounding 0-cluster relative to the source pixel determines the projection direction (vertical inversion) and horizontal drift/slope, replicating the source color in the resulting pattern."
e9afcf9a.json,Weave the two colors from the input rows into a 2x6 alternating checkerboard pattern.
ea32f347.json,"Count the number of pixels in each of the three gray shapes, rank them by size in descending order, and recolor them: the longest becomes blue (1), the medium becomes yellow (4), and the shortest becomes red (2)."
e98196ab.json,Combine the top and bottom subgrids (separated by a row of gray pixels) into a single 5-row grid by superimposing corresponding rows from each half.
ea786f4a.json,"Replace the cells along the two main diagonals (forming an 'X' shape) with 0, while keeping the rest of the grid filled with the original background color."
eb281b96.json,"The output grid is formed by taking the first row of the input, followed by repeating the symmetric wave unit (from row 2 up to the peak row $N$ and back down to 1) twice."
ec883f72.json,An inner object enclosed within a container shape is projected or reflected outwards into the empty space beyond the container's opening or corner.
eb5a1d5d.json,"Construct a concentric square grid of size (2K+1)x(2K+1) based on the nested layers of the input, starting with the background color as the outer border, followed by alternating inward layers, with the innermost layer at the center."
ed36ccf7.json,"Extract the columns of the input grid, compute their sums, sort the columns based on the total number of non-zero pixels in the grid (ascending if >5, descending if <=5), and place the sorted columns as the rows of the output grid."
ef135b50.json,Fill any sequence of 0s that lies horizontally between two 2s on the same row with 9s.
ecdecbb3.json,"Red pixels act as ray sources, emitting orthogonal paths to cyan lines and creating 3x3 cyan intersection boxes with a central red pixel."
f15e1fac.json,"The output pattern places 4-element blocks of color 8 diagonally stepping upwards across repeating sets of three rows (columns 0-3, then 4-7, then 8-11), offset vertically based on the positions of the source rows."
f25ffba3.json,"The top half of the output grid (rows 0-4) is formed by vertically reflecting the active bottom rows (rows 5-9) of the input, while the bottom half (rows 5-9) is an exact copy of those same input rows."
f1cefba8.json,"Protrusions from the inner shape define horizontal and vertical coordinate lines. These lines extend across the grid, rendering in the inner shape's color outside the outer shape and in the outer shape's color where they intersect the outer shape."
f35d900a.json,Create 3x3 blocks at the four corner points where the center retains its original color and the surrounding 8 pixels take the alternate color. Connect the blocks with dashed lines of color 5 at odd intervals in the gaps.
f5b8619d.json,"Fill zeros with 8 in active columns (columns containing at least one non-zero number), then tile the resulting grid in a 2x2 arrangement."
f76d97a5.json,Replaced the color 5 with the secondary color (3) and replaced the secondary color with 0 (background).
f25fbde4.json,"Locate the yellow (4) connected component, extract its bounding box subgrid, and scale it up by 2x in both dimensions (replacing each pixel with a 2x2 block of the same color)."
f8a8fe49.json,Translate the vertical positions of the gray objects relative to the container by subtracting 5 from their input row indices.
f2829549.json,Reflected the right-side pattern horizontally across the central column and placed green (3) cells where the positional alignment with the left-side pattern matches the transformation rule.
f8c80d96.json,"Identified the bounding box of the object, filled interior background pixels with gray (5), and filled the exterior space beyond the bounding box with alternating vertical stripes of gray (5) and the object color."
fafffa47.json,"The output 3x3 grid places a '2' at positions where both the corresponding top 3x3 grid (with '9') and bottom 3x3 grid (with '1') contain a '0' (background), and '0' otherwise."
f8ff0b80.json,Count the occurrences of each non-zero color in the input grid and generate a single-column output grid containing these colors sorted in descending order of their frequency.
f8b3ba0a.json,Count the occurrences of non-background colors in the input grid and output them as a vertical column sorted in descending order of frequency.
fcc82909.json,Locate 2x2 blocks of non-zero colored pixels and extend them downwards with a 2-column wide vertical tail of green pixels (color 3) whose length equals the count of unique colors within that 2x2 block.
fcb5c309.json,"Locate the frame containing the greatest number of inner objects, and construct a new grid of the same dimensions using the inner color for both the border and the preserved relative positions of the interior pixels."
feca6190.json,The output grid size is $5k \times 5k$ (where $k$ is the number of non-zero elements in the 1x5 input). Each non-zero element generates a diagonal line extending upwards and to the right from its position on the bottom row.
ff28f65a.json,"Locate 2x2 blocks of red pixels in reading order and map them sequentially to specific positions on a 3x3 output grid (1st to (0,0), 2nd to (0,2), 3rd to (1,1), etc.), filling those mapped cells with 1s and the rest with 0s."
f9012d9b.json,Fill in the missing region (filled with 0s) of the grid by extrapolating the repeating base tile pattern found in the non-zero areas.
ff805c23.json,"The reasoning cuts off before concluding, but the task is to extract a predicted 5x5 grid corresponding to the subgrid under the blue block or the specific extracted region based on the pattern. Since the text is truncated and no complete prediction is available in the provided text, a default empty 5x5 grid is outputted as a fallback."
