Task,gemini-3.5-flash-lite
ca12e3ae.json,"Count the number of distinct non-zero color values in each 2x2 block, and draw a vertical pillar of color 3 (green) of width 2 and height equal to that count directly above each block."
ca726edf.json,Locate all 3-pixel L-shaped teal (8) trominos and fill in the missing corner of their 2x2 bounding boxes with a blue (1) pixel.
cb77d8dc.json,"Locate the gray pixel (5) and the center of the multi-colored shape, calculate the offset vector between them, and stamp a shifted copy of the shape onto the grid so that its center aligns with the original gray pixel's location."
ccaa13e4.json,"Find the colors with the maximum pixel count, order them from left to right based on their first appearance in the input, and construct a grid where the height is the maximum count and the columns are the ordered colors."
cf80a757.json,Color each independent block of grey (5) pixels using the non-zero marker located in the top row directly above its horizontal span.
cc789ca7.json,"Change all non-zero pixels (value 1) to color 2, and vertically expand the 6x3 input grid into a 9x3 output grid using a periodic row mapping offset."
cff41e70.json,"Locate the 0-block in the test input, identify its quadrant, and apply the corresponding spatial mapping (vertical reflection) derived from the examples to extract the final grid values."
d31717a1.json,"Calculate the scale factor by dividing the inner frame dimension by 3, then expand each pixel of the 3x3 inner shape into an NxN block of the same color inside a matching frame."
d1a97e06.json,"Hollow rectangular frames have their blue pixels (1) changed to green pixels (3), while all other non-frame shapes remain unchanged (1)."
d3273c54.json,"Connect pairs of pixels of color 8 that share the same row or column with horizontal or vertical line segments, leaving isolated pixels unchanged."
d33025f2.json,"The output integer is determined by the spatial pattern of non-zero pixels in the 3x3 grid, mapping the orthogonal plus-sign (cross) shape to 6."
d65c2055.json,"Collapse consecutive identical rows into a single row, and then compress consecutive identical elements within that row into a single instance."
d56f2585.json,"If the interior region of zeros enclosed by a gray (5) shape forms a perfect square, all zeros within that interior region are transformed into red (2) pixels; otherwise, they remain unchanged."
d799bb84.json,"For each solid, single-colored rectangular block in the input grid, the interior pixels are removed (turned to 0), leaving only the perimeter (the outermost border of the rectangle) intact."
d946a20c.json,Identified the grid's border type (vertical or horizontal) and filled the marker pixels (`3`) with the corresponding border colors based on whether they reside in the left/top or right/bottom halves of the grid.
db166b77.json,"Changed the values of 4 to 6 in every column whose index is a multiple of 3 (c mod 3 == 0), while leaving all other cells unchanged."
dcc8870e.json,"The top half of the grid (rows 0-4) is a vertical reflection of the bottom half (rows 5-9), while the bottom half remains unchanged."
d9db4161.json,"Extract the sequence of left-to-right color regions for each horizontal block of rows, creating an output grid where each row corresponds to a block and columns are padded with the final color if necessary."
dab615f3.json,"For teal objects with a height greater than 1 row, draw a horizontal blue line of length to the right edge on the row directly above the object (unless the object already touches the right edge)."
dd43dfad.json,"If the leftmost and rightmost elements of a row are non-zero and share the same color, fill the entire row horizontally with that color; otherwise, leave the row unchanged."
dd4ed7a1.json,"Split the grid into left and right halves around the central gray column, horizontally reverse the right half, and combine both halves row-wise using a maximum/non-zero operation to produce a 4-column wide output grid."
dee8103d.json,"Fill enclosed background regions with color, where the largest region is filled with blue (1) and all other smaller regions are filled with teal (8)."
df148b4b.json,"Color 1 and Color 3 pixels generate full horizontal rows, while Color 2 pixels generate full vertical columns. Horizontal lines take precedence at intersections."
df206108.json,"Detached shapes (yellow 1x3 line and orange T-shape) move to fill the internal holes of the two distinct grey regions, while scattered red pixels remain in their original positions."
dfb57fda.json,"For each connected component of yellow (4) pixels, determine its 3x3 bounding box and fill all background (0) pixels within that box with orange (7), leaving the original yellow pixels and background unchanged elsewhere."
e42b3a59.json,"Draw an L-shaped path of cyan (8) connecting the top pixel to the bottom pixel. If the top pixel is green (3), the path goes vertical then horizontal."
e078d170.json,Identify the single odd-one-out sub-region with a different background color among the four quadrants and extract it as the final output grid.
e48544b5.json,"Every occurrence of the number 2 in the input grid acts as the center of a 3x3 neighborhood where the surrounding 8 cells are transformed into 1s, leaving the center as 2, while all other numbers and background zeros remain unchanged."
e57b2522.json,"Classifies the grid based on symmetry: symmetric patterns result in an output of 1, while asymmetric patterns result in an output of 7."
ea02a2bc.json,"Extract the bounding box enclosing non-background (non-1) pixels, and replace any background pixels (1) within that subgrid with 0 while keeping other colors intact."
e7263471.json,Divide the 8x8 input into four 4x4 quadrants and overlay them onto a single 4x4 output grid using a strict color priority hierarchy (Gray > Magenta > Maroon > Yellow).
eb4d2c2c.json,"For each gray pixel in the input, center a 3x3 pattern in the output where the center is 0, orthogonal neighbors are blue (1), and diagonal neighbors are gray (5)."
ebe22680.json,"Each cell in the 3x3 input grid expands into a 3x3 block of cells in the 9x9 output grid, filled with the color of the corresponding input cell."
eb5b83f2.json,Extract the isolated block from the input grid that has the highest ratio of color 2 to color 1.
ee58af15.json,"Overlay a binary mask derived from the spatial presence of a background color in the lower region onto the upper numerical matrix, keeping values where the mask is 1 and setting them to 0 where the mask is 0."
ed91aa22.json,Fill the interior of blue rectangular frames based on their dimension parity: odd-sized interiors are filled with orange (7) and even-sized interiors are filled with red (2).
eea8ddd6.json,Extract the 3x3 bounding box of the non-zero object and duplicate it horizontally to form a 3x6 grid.
ef3af90a.json,"The grid is divided into a 3x3 layout by intersecting lines of color 8 (teal), and each resulting rectangular region is filled with a specific color corresponding to its position."
f027dfbe.json,"The non-zero token moves up by one row, and a floor pattern of '4's is generated from the token's original row to the bottom of the grid in all columns sharing the same parity as the token's column."
f14c68b8.json,Identify the marker pixel attached to a primary shape and extend its color to the corresponding grid boundary (column or row) without overwriting shape pixels.
ee76a098.json,"The task involves identifying shapes by their anchor colors, extracting their relative pixel coordinates, applying a horizontal reflection, and translating them to specified target locations on the grid."
f3c5ea95.json,The yellow pixel remains stationary while the green pixel moves one step closer to it.
f3438255.json,"Overlay the 3x3 neighborhoods surrounding each gray pixel (5) onto a single 3x3 output grid with the gray pixel at the center, combining all non-zero neighbor pixels."
f3ee87ae.json,"Blue pixels generate orange pixels orthogonally, and red pixels generate yellow pixels diagonally, while other pixels remain unchanged."
f461b45d.json,"Replace each 3x3 hollow square of blue (1) pixels with a red (2) plus sign (cross), preserving all other pixels."
f49b9f90.json,Slide the red object (2) in a straight line until it is directly adjacent to the teal anchor object (8).
f81179d9.json,"Extend the row of 2s horizontally across the grid and the column of 8s vertically down the grid, placing a 4 at their intersection, with all other cells as 0."
f4c8ccf0.json,"Flood fill the interior of each blue enclosed shape with its internal seed color, and add a solid horizontal line of the seed color immediately below the bottom border of the shape."
f9beb7e5.json,"Check each row; if all three numbers in the row are identical, replace the row with 5 5 5, otherwise replace it with 0 0 0."
f9109493.json,The output grid has 5s placed on the main diagonal (top-left to bottom-right) because the input grid contains 3 unique colors.
ff7059d9.json,"Split the 3x6 grid into two 3x3 halves, combine them with a logical OR operation, and replace all non-zero values with 6."
fdca53e7.json,Shift each vertical column of colored pixels downwards so that its new top row index equals the height (number of rows) of the object.
fbc196cf.json,Extracted a single instance of the repeating horizontal subgrid from the input.
fcb2ddf3.json,"Reflect any red shapes across both the horizontal and vertical axes defined by the center of the green block, creating four symmetric copies in all quadrants."
