Task,gemini-3.5-flash-lite
44de44c9.json,"2 2 1 2 2 1 0 0 0
1 0 2 1 0 2 0 0 0
0 2 1 0 2 1 0 0 0
2 2 1 0 0 0 2 2 1
1 0 2 0 0 0 1 0 2
0 2 1 0 0 0 0 2 1
0 0 0 2 2 1 2 2 1
0 0 0 1 0 2 1 0 2
0 0 0 0 2 1 0 2 1"
459ffbc5.json,"0 0 0 0 5 5 5 5 5 5
0 0 0 0 5 2 2 2 2 5
0 0 0 0 5 5 5 5 5 5
0 0 0 0 0 0 0 0 0 0
5 5 5 5 5 5 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 5 5 5 5 5 5 0 0 0"
45237ee8.json,"8 1 8
8 8 1
1 8 8"
468386fd.json,"3 3 3 3 3 3
5 5 5 5 5 5
5 5 5 5 5 5
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
5 5 5 5 5 5
5 5 5 5 5 5
3 3 3 3 3 3"
49d73f0a.json,"0 3 0 0 0
0 0 0 3 0
3 0 3 3 0
0 3 0 0 0
0 0 3 3 3"
4833ba1f.json,"8 8 8 3 3 3 3 3 3 3 3 3 8 8 8
8 8 8 3 6 6 6 6 6 6 6 3 8 8 8
8 8 8 3 6 6 4 4 6 6 6 3 8 8 8
8 8 8 3 6 6 6 6 6 6 6 3 8 8 8
8 8 8 3 3 3 3 3 3 3 3 3 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 3 3 3 3 3 8 8
8 3 3 3 3 3 3 8 3 6 6 6 3 8 8
8 3 6 6 6 6 3 8 3 6 4 6 3 8 8
8 3 6 4 4 6 3 8 3 6 4 6 3 8 8
8 3 6 4 4 6 3 8 3 6 4 6 3 8 8
8 3 6 6 6 6 3 8 3 6 6 6 3 8 8
8 3 3 3 3 3 3 8 3 6 6 6 3 8 8
8 8 8 8 8 8 8 8 3 3 3 3 3 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8"
490c5c60.json,"0 0 3 0 0 0 0 0 0 3 0 0
0 3 0 0 0 0 0 0 0 0 3 0
3 0 3 0 0 0 0 0 0 3 0 3
0 0 3 0 0 0 0 0 0 3 0 0
0 0 3 3 0 0 0 0 3 3 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 3 3 0 0 0 0 3 3 0 0
0 0 3 0 0 0 0 0 0 3 0 0
3 0 3 0 0 0 0 0 0 3 0 3
0 3 0 0 0 0 0 0 0 0 3 0
0 0 3 0 0 0 0 0 0 3 0 0"
4c011460.json,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 8 7 6 5 4 3 2 1 9 8 7 6 5 4 3 2 1
8 6 4 2 9 7 5 3 1 8 6 4 2 9 7 5 3 1
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1
6 2 7 3 8 4 9 5 1 6 2 7 3 8 4 9 5 1
5 9 4 8 3 7 2 6 1 5 9 4 8 3 7 2 6 1
4 7 1 4 7 1 4 7 1 4 7 1 4 7 1 4 7 1
3 5 7 9 2 4 6 8 1 3 5 7 9 2 4 6 8 1
2 3 4 5 6 7 8 9 1 2 3 4 5 6 7 8 9 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 8 7 6 5 4 3 2 1 9 8 7 6 5 4 3 2 1
8 6 4 2 9 7 5 3 1 8 6 4 2 9 7 5 3 1
7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1
6 2 7 3 8 4 9 5 1 6 2 7 3 8 4 9 5 1
5 9 4 8 3 7 2 6 1 5 9 4 8 3 7 2 6 1
4 7 1 4 7 1 4 7 1 4 7 1 4 7 1 4 7 1
3 5 7 9 2 4 6 8 1 3 5 7 9 2 4 6 8 1
2 3 4 5 6 7 8 9 1 2 3 4 5 6 7 8 9 1"
4d14b429.json,"0 0 0 0 0
0 0 2 0 0
0 0 2 2 0
0 0 2 0 0
0 0 0 0 0"
505328e6.json,"7 7 0 7 7 0 0 0 0
7 0 7 7 0 7 0 0 0
7 0 7 7 0 7 0 0 0
7 7 0 0 0 0 7 7 0
7 0 7 0 0 0 7 0 7
7 0 7 0 0 0 7 0 7
7 7 0 0 0 0 7 7 0
7 0 7 0 0 0 7 0 7
7 0 7 0 0 0 7 0 7"
4f405234.json,"1 0 0 0 0
1 0 0 0 0
1 8 0 0 0
1 8 2 0 0
1 8 2 3 0
1 8 2 3 4"
4edd5138.json,7
50afc3d7.json,"0 0 0 0 0 0 8 0 0 0 8 0 0 0 0 0 0 0
0 0 0 0 0 0 8 0 0 0 8 0 0 0 0 0 0 0
0 0 0 0 0 0 8 0 0 0 8 0 0 0 0 0 0 0
0 1 1 1 1 1 8 1 1 1 8 1 1 1 1 0 0 0
0 1 1 1 1 1 8 1 1 1 8 1 1 1 1 0 0 0
0 1 1 8 8 8 1 8 8 8 1 8 8 1 1 0 0 0
0 1 1 8 8 8 1 8 8 8 1 8 8 1 1 0 0 0
0 1 1 8 8 8 1 8 8 8 1 8 8 1 1 0 0 0
0 1 1 8 8 8 1 8 8 8 1 8 8 1 1 0 0 0
8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8"
51c9e1ec.json,"0 0 7 0 0 6 0 0 0 3 0 0
0 7 0 7 6 0 6 0 3 0 3 0
0 0 7 0 0 6 0 0 0 3 0 0
0 7 0 7 6 0 6 0 3 0 3 0
0 0 7 0 0 6 0 0 0 3 0 0
0 7 0 7 6 0 6 0 3 0 3 0"
513e24d3.json,"2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 2
2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2
2 2 2 2 2 2 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2
2 1 1 1 1 1 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2
2 2 2 2 2 2 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2
2 2 2 2 2 2 8 8 8 8 8 8 8 8 1 1 1 1 1 1 2
2 2 2 2 2 2 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2"
52cd21b5.json,"0 0 0 1 0 0 0 1
6 6 1 0 6 6 1 0
0 5 6 0 0 5 6 0
4 5 0 0 4 5 0 0
4 0 0 0 4 0 0 0"
5576c276.json,"8 0 8 8 8 0 8 8 8 0 0 0
8 0 8 8 8 0 8 8 8 0 0 0
8 0 8 8 8 0 8 8 8 0 0 0
8 0 0 0 0 0 8 8 8 0 0 0
7 0 0 0 0 0 7 7 7 0 0 0
7 0 0 0 0 0 7 7 7 7 7 7
7 0 7 7 7 7 7 7 0 7 7 7
7 0 7 7 7 7 7 7 0 7 7 7
1 0 1 1 1 1 1 1 0 1 1 1
1 0 1 1 1 1 1 1 0 0 0 0
8 0 8 8 8 8 8 8 0 0 0 0
1 0 1 1 1 1 1 1 0 0 0 0"
521a246d.json,"0 0 0 0 2 0 0 0 0
2 2 2 2 2 0 0 0 0
2 1 1 1 2 2 2 2 2
2 1 2 1 2 0 0 0 0
2 1 1 1 2 0 0 0 0
2 2 2 2 2 2 2 0 0
0 0 2 1 1 1 2 0 0
0 0 2 1 1 1 2 0 0
0 0 2 2 2 2 2 0 0"
578a394e.json,"3 4 4 4 4 4 4 4 4 4
3 2 0 0 0 0 0 0 0 0
3 0 2 0 0 0 0 0 0 0
3 0 0 2 0 0 0 0 0 0
3 0 0 0 2 0 0 0 0 0
3 0 0 0 0 2 0 0 0 0
3 0 0 0 0 0 2 0 0 0
3 0 0 0 0 0 0 2 0 0
3 0 0 0 0 0 0 0 2 0
3 0 0 0 0 0 0 0 0 2"
5629197e.json,"0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0"
584eee43.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 8 0 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8
0 4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 0 0 0 0
0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 0 0 0 0 0
0 4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 5 5 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0
0 0 5 0 5 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0
0 0 5 5 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
562bbee7.json,"3 3 3
3 3 3
3 0 3
3 0 3"
575493ba.json,"0 0 3 0 0 0 3 0 0 0 3 0 0 0 3 0 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
3 0 0 0 3 0 0 0 3 0 0 0 3 0 0 0 3
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 0 3 0 0 0 3 0 0 0 3 0 0 0 3 0 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
3 0 0 0 3 0 0 0 3 0 0 0 3 0 0 0 3
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
0 0 3 0 0 0 3 0 0 0 3 0 0 0 3 0 0"
59182248.json,"5 4 5
4 5 4
4 6 6
2 6 2"
5861bad6.json,"0 7 0 0 5 0
7 7 0 5 0 5
0 7 0 5 5 0
0 0 3 0 4 0
3 3 3 0 4 0
0 3 3 0 0 0"
5a0d02dd.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 5 0 0 0 0 0 0 0
0 0 0 8 8 8 8 8 8 8 8 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 8 8 8 8 0 8 0 0 0
0 0 0 8 0 0 8 0 0 8 0 8 5 0 0
0 0 0 8 0 0 8 8 8 8 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 5 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 8 8 8 8 8 8 8 8 0 0 0
0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
5c2545bc.json,"0 0 0 0 0 0 0 0 0 0
0 0 4 4 0 0 0 4 4 0
0 3 3 4 3 0 3 3 4 3
0 0 3 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 4 4 0 0 0 0 0 0
0 3 3 4 3 0 0 0 0 0
0 0 3 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
613c977d.json,"2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
5 0 5 5 0 0 5 0 5 0"
5f136d0e.json,"0 9 0
0 3 0
4 0 0"
622c84c8.json,"0 0 0
0 0 2
0 0 2"
63aaf2ce.json,"0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0
0 0 0 2 0 0 0 1 0
0 0 0 2 0 0 0 1 0
0 3 0 2 0 0 0 1 0
0 3 0 2 0 0 0 1 0
0 3 0 2 0 4 0 1 0
0 3 0 2 0 4 0 1 0
0 3 0 2 0 4 0 1 0"
64402ae2.json,"0 5 0 5 0 0 5 0 5 1
5 5 5 5 5 5 5 5 5 5
0 5 0 5 0 0 5 0 5 0
0 5 0 5 0 0 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 2 2 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 0 0 5 0 5 0
5 5 5 5 5 5 5 5 5 5
3 5 0 5 0 0 5 0 5 0"
62705c1e.json,"0 3 0 0
0 0 3 3
0 0 0 0
0 0 3 0"
6606ee9c.json,"8 1 1
1 1 8
8 1 1"
68924e68.json,"8 8 8 8 8 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 8 8 8 8 8"
694381e2.json,"0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 2 5 2 5 2
0 0 0 0 0 0 0 0
0 0 0 0 8 5 8 5
0 0 0 0 0 0 0 0
0 0 4 5 4 5 4 5
0 0 0 3 5 3 5 3
0 0 0 0 0 0 0 0"
67e40f18.json,"0 8 2 0
8 8 2 2
4 4 1 1
4 4 3 3
0 4 3 0"
6c05ef07.json,"3 3 3 0
0 3 0 3
3 0 3 0
3 3 3 0"
697c9109.json,"3 3 3 0
3 0 3 3
0 3 0 3
0 3 3 0"
6c52660b.json,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3"
6ccad2f0.json,"1 0 2 2
0 0 2 0
0 1 0 0
0 0 0 1
2 2 0 0"
6d6ffc51.json,"9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0"
6ed96413.json,"8 8 8 8 8
4 4 4 4 4
3 3 3 3 3
2 2 2 2 2
1 1 1 1 1
8 8 8 8 8
4 4 4 4 4
3 3 3 3 3
2 2 2 2 2
1 1 1 1 1
5 5 5 5 5
1 2 3 4 8"
6f549fab.json,"5 3 5
5 3 3
5 3 5"
6f98a014.json,4 4 4 4 4
6e56d5ce.json,"8 8 8 2 2 2 8 8 8
0 0 0 8 8 8 0 0 0
0 0 2 0 0 0 2 0 0
0 2 0 0 0 0 0 2 0
2 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0"
7445d489.json,"2 2 2 0
2 0 2 2
2 0 2 2
2 2 2 0"
767c24b5.json,"0 3 0 0 0
0 0 0 0 0
0 8 0 0 0"
769c7a1f.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 6 7 0 0 0 0
0 0 0 0 3 4 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
732a6027.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 5 5 5 5 5 0 0 0
0 0 5 8 8 8 5 0 0 0
0 0 5 8 8 8 8 8 8 8
0 0 5 8 8 8 5 0 0 0
0 0 5 8 8 8 5 0 0 0
0 0 5 5 5 5 5 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
7919ffeb.json,"9 9 9 5 8 8 8 5 7 7 7
9 9 9 5 8 8 8 5 7 7 7
9 9 9 5 8 8 8 5 7 7 7
5 5 5 5 5 5 5 5 5 5 5
8 8 8 5 6 6 6 5 6 6 6
8 8 8 5 6 6 6 5 6 6 6
8 8 8 5 6 6 6 5 6 6 6"
78c24a43.json,"0 2 2
0 0 0
0 0 0"
78bc031d.json,"0 0 0 0 8
0 0 0 8 0
0 0 8 0 0
0 8 0 0 0
8 0 0 0 0"
7803b0fb.json,"1 0 1
0 1 0
0 0 0"
79e43ba7.json,"1 1 1 1 1 1
1 1 1 1 1 1
1 2 1 1 1 1
1 1 1 1 1 1
1 1 1 1 1 1
1 1 1 1 1 1"
792503f2.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 2 2 2 2 2 2 2 5 2 2 2 2 2 3 2 2 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 7 7 7 7 5 7 7 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 8 8 8 8 8 8 8 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
79cf39b1.json,"0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
5 5 5 5 5 5 5 5 5 5 5
0 6 7 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
2 3 0 5 0 0 0 5 0 0 0
5 5 5 5 5 5 5 5 5 5 5
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0"
7a9802c0.json,"0 0 0
4 4 0
3 8 8"
7c5d0c3f.json,"4 0 0 0 0 0 0 4
0 0 0 4 4 0 0 0
4 4 0 0 0 0 4 4
4 4 0 0 0 0 4 4
0 0 0 4 4 0 0 0
4 0 0 0 0 0 0 4"
7d3d6bd5.json,"1 1 1
1 1 1
1 1 1
1 1 1
1 1 1"
7d42b053.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0
1 1 1 1 0 0 0 2 2 2
1 1 1 1 8 8 8 2 2 2
1 1 1 1 8 8 8 2 2 2
1 1 1 1 8 8 8 2 2 2
1 1 1 1 8 8 8 2 2 2
1 1 1 1 0 0 0 2 2 2
1 1 1 1 0 0 0 0 0 0"
7e17ed8a.json,"2 2 2 2 2 2 2 2 2
2 1 1 1 1 1 1 1 2
2 1 3 3 3 3 3 1 2
2 1 3 8 8 8 3 1 2
2 1 3 8 2 8 3 1 2
2 1 3 8 8 8 3 1 2
2 1 3 3 3 3 3 1 2
2 1 1 1 1 1 1 1 2
2 2 2 2 2 2 2 2 2"
7dd70e6f.json,"7 0 0 0 6 0 6 0 0 0 6
6 0 7 0 0 0 0 7 7 0 0
6 0 0 0 7 0 6 0 0 0 6
7 6 0 0 0 0 0 7 0 7 0
0 0 0 0 7 0 0 6 0 0 6"
7fa82b7e.json,"5 0 0 0 2 0 0 0 0
0 0 8 0 0 0 0 0 0
0 0 0 0 0 0 0 8 0
2 0 0 0 5 0 0 0 0
0 0 0 0 0 2 0 0 5
0 8 0 0 0 0 0 0 0
0 0 0 5 0 0 0 3 5"
81797ffa.json,"8 8 7 7 0 0 0 0 2 2
8 8 7 7 0 0 0 0 2 2
0 0 0 0 1 1 1 1 2 2
0 0 0 0 1 1 1 1 2 2
0 0 6 6 6 6 5 5 0 0
0 0 6 6 6 6 5 5 0 0
0 0 0 0 6 6 5 5 3 3
0 0 0 0 6 6 5 5 3 3
0 0 0 0 0 0 5 5 0 0
0 0 0 0 0 0 5 5 0 0"
7fbf585b.json,8
81c9d535.json,"0 0 0 2
2 0 2 0
0 0 0 0
2 0 0 0"
8395375d.json,"0 0 0 0 0 0 0 0 0 0 0
0 0 8 8 8 8 8 8 8 0 0
0 0 8 8 8 8 2 8 8 0 0
0 0 8 8 8 2 2 8 2 0 0
0 0 8 2 8 2 2 8 2 0 0
0 0 8 2 2 2 8 8 2 0 0
0 0 8 2 2 2 2 2 2 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0"
864ac498.json,"0 0 0 1 0
0 0 0 0 1
0 0 0 1 0
0 0 1 0 0
0 1 0 0 0
1 0 0 0 0
0 1 0 0 0
0 0 1 0 0
0 0 0 1 0
0 0 0 0 1"
8691e4f7.json,"0 0 0 0 0 0 0 0 0 0
0 0 5 0 0 0 0 0 0 0
0 0 2 2 0 0 0 0 0 0
0 0 2 2 5 0 0 0 0 0
0 0 5 0 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
848e0e1e.json,"2 9 9 5 9 9 9 5 9 3 3
9 9 9 5 9 9 3 5 9 9 9
3 3 9 5 2 9 3 5 9 9 2"
83e4df9e.json,"2 2 2 2 0 0 0 0 8 0 0 0
2 2 2 2 0 0 0 8 0 0 0 0
2 2 2 2 0 0 3 0 0 0 0 0
2 2 2 2 0 3 0 0 0 0 0 0
2 2 2 2 3 0 0 0 0 0 0 0
2 2 2 2 0 3 0 0 0 0 0 0
2 2 2 2 0 0 3 0 0 0 0 0
2 2 2 2 0 0 0 3 0 0 0 0
2 2 2 2 0 0 0 0 3 0 0 0
2 2 2 2 0 0 0 0 0 3 0 0
2 2 2 2 0 0 0 0 0 0 3 0
2 2 2 2 0 0 0 0 0 0 0 3"
88b1bde6.json,"7 7 0 0 7 7
0 7 0 0 7 0
0 0 7 7 0 0"
86c1c4ae.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 4 4 4 4
0 0 0 0 0 0 0 0 0 0"
887da086.json,"0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 2 0 0 2
0 0 2 0 0 0 2 0 0 0
0 0 0 0 0 0 2 0 0 6
0 0 6 0 0 0 2 0 0 0
0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 3 3 6 6
0 0 0 0 0 0 3 3 0 0
0 0 2 0 0 0 6 0 0 0
0 0 0 0 6 0 6 0 0 0"
88e0458f.json,"1 1 1 0 0 0 0 0 0
1 1 1 0 0 0 0 0 0
1 1 1 0 0 0 0 0 0
1 1 1 0 0 0 1 1 1
1 1 1 0 0 0 1 1 1
1 1 1 0 0 0 1 1 1
0 0 0 0 0 0 1 1 1
0 0 0 0 0 0 1 1 1
0 0 0 0 0 0 1 1 1"
8d45d79c.json,"5 3 6
0 8 6
0 0 4"
8e927d20.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0"
