Task,gemma-4-31b-it
8bc86366.json,"Extract two 3x3 blocks (yellow and azure), rotate both 90 degrees clockwise, and place them in a 6x9 grid: yellow at (0-2, 3-5), azure at (3-5, 3-5), and a mirrored version of the azure block at (3-5, 0-2)."
8df576a1.json,Identify the column with no zeros as the reference pattern and apply its values to other non-zero columns.
8e16e853.json,"The entire 10x10 grid is rotated 90 degrees clockwise, transforming each pixel at position (r, c) to (c, 9-r)."
8e975698.json,"Reflect the positions of the color 1 (blue) and color 2 (red) centers across the center of the 15x15 grid. The reflected color 1 center is surrounded by a cross of color 7 (orange), and the reflected color 2 center is surrounded by a cross of color 3 (green)."
908d9c06.json,"The small diamond shape's center in the output becomes the center of symmetry for the large shape. The output center is the average of the centers of the small and large shapes in the input, rounded to the nearest integer. The large shape is then mirrored across both the horizontal and vertical axes passing through this output center."
90b5330a.json,Extract the bottom-left 3x3 quadrant of the symmetric shape identified within the 10x10 grid.
7979f8c0.json,"Replace 0s with values based on the size of their 8-connected component: size 1 becomes 3, size 2 becomes 2, and size 3 or more becomes 1. 5s remain unchanged."
7a424559.json,"Identify the quadrant containing a unique color, extract it, and rotate it 180 degrees."
7a369a19.json,"The output grid has dimensions H x (H/2). A right-aligned triangle of the input's non-zero color is drawn starting from row r = Z - (W - 1), expanding leftward by one cell per row until the width is filled."
91b95e04.json,Rotate blocks of color 5 by 90 degrees clockwise around the center of the 10x10 grid and fill their interiors with color 2.
9273ef85.json,"The output grid is created by repeating the input columns in a triangle-wave sequence (1, 2, ..., W, ..., 2, 1, 2, ..., W, ..., 2, 1), where W is the width of the input grid."
92931b6f.json,"Reflect the centers of the 5x5 square boundaries across the center of the 15x15 grid (7,7). At each reflected center, draw a 5x5 square boundary of 1s and a full-grid cross (row and column) of 6s, with 1s taking priority over 6s and 8s as the background."
936da8e4.json,"The transformation is a reflection across the anti-diagonal, where an element at position (r, c) moves to position (N-1-c, N-1-r)."
957471cc.json,Identify the repeating block in the input grid and rotate it 90 degrees counter-clockwise.
95a0aacf.json,"Rotate the midpoint of the two 1s 90 degrees clockwise around the grid center, rotate the orientation of the 1s by 90 degrees, and place a cross of 3s centered at the new midpoint."
93da646e.json,The input shape is rotated 90 degrees counter-clockwise. This rotated shape is then replicated in two positions relative to the pivot point (the grey '5' pixel) and the original shape's position.
98cd3de2.json,"For each colored pixel at (row, col), create a vertical strip in the output grid at column (Width - 1 - col), starting from row (Height - 1 - row) down to the bottom, alternating between the original color and color 5."
99639d97.json,"Reflect all objects about the center of the 10x10 grid. Transform ""square with missing center"" shapes into crosses of color 2; all other shapes remain the same but are colored 1."
99d1d8f8.json,"The output is a grid of width 3 and height W (input width). The rows follow a cyclic sequence (A: [0, 6, 6], B: [4, 4, 0], C: [0, 4, 4], D: [6, 6, 0], C, B). For a forward sequence (starting with 4), the starting position in the cycle is determined by (W - 10) * 2 mod 6."
9af2040b.json,"Identify rectangles formed by color 4. For squares, mirror the position horizontally and fill the interior with color 2. For non-square rectangles, swap height and width, rotate the position, and fill the interior with color 2."
9af21bf1.json,"A red vertical line (color 2) at column C acts as a divider. A green triangle (color 3) grows from width 1 to C to the left of the line starting at row R_start - C, then remains constant width C until R_end. A blue triangle (color 1) grows from width 1 to (R_end - R_start) to the right of the line starting at row R_start + 1."
9c24ab70.json,"Each input row (a, b, c) is transformed into a symmetric row (a, b, b, a). These transformed rows are arranged into a 3x4 block in the order R2', R1', R2', and this block is repeated three times vertically to form a 9x4 grid."
9c78a58c.json,"Group non-zero cells by row indices: Group A (0-2), Group B (3-8), and Group C (9). Row 2 is Group A sorted by row descending. Row 1 is the first three elements of Group B and C combined and sorted by row ascending. Row 0 is the remaining elements of Group B and C sorted by row descending."
97ec46b7.json,Rotate the input grid 90 degrees clockwise.
9e8ad8a0.json,"Extract the largest frame, identify the marker color, and map marker pixels inside the frame to a new grid of the same size using a 90-degree clockwise rotation relative to the frame's top-left, while filling the output border with the marker color."
9edf744c.json,"Divide the 9x9 input grid into nine 3x3 blocks, identify the majority color of each block to form a 3x3 grid, and rotate that resulting grid 90 degrees clockwise."
9ef48c11.json,"The output is a square grid of size (2n-1)x(2n-1), where n is the number of nested rectangles in the input. The colors of the nested rectangles are mapped to concentric borders of the output grid, from outermost to innermost."
9f8c97d6.json,"The output grid cell (r, c) is 1 if the relative position (r, c) of a magenta cell is uniquely present in exactly one of the 3x3 sub-grids."
a0178aa4.json,The grid is flipped vertically (reversed row order).
a0f3df09.json,Divide the 5x5 grid into four 2x2 quadrants using the middle row and column as separators. Identify and output the quadrant that differs from the other three.
a12a956c.json,The output grid is (R+2)x(C+2). The first and last rows are the first and last input rows padded with 0s. The intermediate rows are the input rows with the first and last elements duplicated.
a2130362.json,The shape is flipped both vertically and horizontally. A line of the special color is then extended from the transformed position of the special pixel in the original relative direction (right) to the grid boundary.
a2cfc66e.json,Each column of the 3x3 input grid is transformed into a row of the 3x6 output grid by reversing the column sequence and then appending its mirror image.
a311cab6.json,Extract the content strictly inside the rectangular border formed by a single color.
a32e9b06.json,"The output grid size is (3N)x(3N), where N is the number of zeros in the 3x3 input grid. The output consists of N x N blocks of 3x3 grids. The rotated input grid (rotated 90 degrees clockwise) is placed in the bottom row of blocks (row_block = N-1), starting from a column index equal to the number of zeros in the first column of the input grid, and continuing to the end of the row."
a4356802.json,"For each row in the input grid, the output row is formed by concatenating the reverse of the input row with the original input row."
a45d9dd8.json,"Each 2x2 block is rotated 90 degrees clockwise, its position is rotated 90 degrees clockwise around the center (4,4), and it is padded to the right with color 3 based on the minimum distance from the original block to the grid edges."
a5673df7.json,"Rows are processed in a repeating cycle of modifications: rows 0-1 (Left of '2' becomes 4), 2-4 (No change), 5-7 (Right of '2' becomes 4), 8-10 (No change), 11-13 (Left of '2' becomes 4), 14-16 (No change), 17-19 (Right of '2' becomes 4), 20-22 (No change), and 23-25 (Left of '2' becomes 4)."
a59d1b7c.json,"The 2x2 square of color 8 is replaced by a 2x2 square composed of the four scattered single-colored pixels. The pixels are arranged based on their column indices: the two with the smallest columns form the left side (sorted by row), and the two with the largest columns form the right side (sorted by row). All other pixels are set to 0."
a6ac7a61.json,The output grid is an identical copy of the input grid.
98af7ac0.json,The grid is rotated 180 degrees.
975bbf58.json,Extract the internal colors of two hollow rectangles and place two specific patterned shapes (Shape A' and Shape B') at positions determined by the coordinates of those internal pixels.
a8036039.json,"The output grid is constructed by taking the rows of the input grid and placing them as columns in the order: Row 0, Row 1, Row 2, Row 2, Row 1, Row 0."
9ed57ef1.json,"Divide the input into three equal blocks. If all blocks are identical and lack 180-degree rotational symmetry, the output is the block rotated 270 degrees clockwise (90 degrees counter-clockwise)."
a7710a8f.json,"Extract the subgrid bounded by the two horizontal segments of 8s and 5s. Shift all internal 8s right by 2 columns (modulo width), except for 8s located in the middle row of the subgrid, which remain in place."
a8d029d2.json,The output grid is generated by reversing each row and reversing the order of the rows (Output Row i = Input Row 16-i reversed). The azure (8) pixels are transformed according to this same rule. A bounding box is then defined around all the transformed azure pixels in the output grid; any cell within this bounding box that is not an azure pixel is colored green (3).
ae573dd4.json,"The position of the '1' in each row follows a zig-zag pattern across the columns, starting from the rightmost column (W-1), decreasing to 0, and then increasing back to W-1."
ae58f304.json,"The input grid is transposed (dimensions swapped). Input row-based color regions are converted into output column-based regions in reverse order. Zeros in the input at (r, c) within a specific color region result in the corresponding output row c having zeros in the columns assigned to that color region."
aeaec6a9.json,"Rotate the grid 90 degrees clockwise. Shapes with a larger pixel count are changed to color 8, while smaller shapes retain color 1."
afba0119.json,"Seed colors at (r, 0) are mapped to the nearest grey blocks and placed in the bottom row at (9, r). Grey blocks are filled with their corresponding seed colors."
aff18e17.json,"Identify distinct colors (excluding 0), count their occurrences, and list the colors in ascending order of their pixel counts."
b023719f.json,"The output is a 9x9 grid composed of 3x3 blocks. A block at (Br, Bc) is filled with the input grid rotated 90 degrees clockwise if the input grid had a '2' at position (r, c), where (Br, Bc) = (c, 2-r)."
b0cde64a.json,"The 9x9 input is divided into four 4x4 quadrants. The output 4x4 grid is formed by selecting the value at each cell (i, j) across the four quadrants based on the priority rule: 7 > 4 > 8 > 6. If no non-zero value exists, the output is 0."
b0d57560.json,"The number of azure cells (color 8) in a 3x3 output grid is determined by the distance between the right edge of the grey rectangle and the right edge of the azure rectangle in the input. Cells are filled in a snake-like pattern starting from (2,0)."
b233e4ca.json,"Reflect red pixels (2) across the center of the grid. If two red pixels are adjacent in the input, their reflected positions in the output are enclosed by a green (3) rectangular border."
b3c6c49c.json,Rotate boundary colors 90 degrees clockwise. Filter points to keep only those matching boundary colors. Map points of each boundary color to the new corresponding boundary position (one step inside) based on their original coordinates.
b3cbedb4.json,"The output grid size is $M \times M$ where $M = N \times (U+1)$, $N$ is the input size and $U$ is the number of unique colors in the top row. The top row and rightmost column are scaled by $k=U+1$. Internal non-zero blocks are scaled by $k$. The remaining empty space is filled with color 2 along diagonals $r-c=k$ and $r+c=M-1$, excluding rows occupied by the scaled internal block."
b46628ad.json,Extract the smallest bounding box containing all non-1 cells and replace all 1s within that bounding box with 0s.
aa783705.json,"Extracts a 2x2 block from the input grid starting at position (2, 2)."
ac1749ed.json,"Transform rows by removing the leftmost 5 and shifting non-zero elements to the right; if the bottom row of the input is '5 5 1 0 0', shift all resulting rows up by one."
b4aec00b.json,"The output grid is an N x N grid where the first row is filled with the color of the input's last column, the first column (from the second row onwards) is filled with color 4, and the diagonal from (1,1) to (N-1, N-1) is filled with color 2."
adc0f613.json,"Extract pairs of colored pixels and draw lines of the same color connecting them, maintaining the orientation (horizontal or vertical) and length defined by the input points."
b4ef2b81.json,Draw a large hollow rectangle using the color of the existing small hollow rectangle. The boundaries of this large rectangle are defined as one cell inside the minimum and maximum row and column coordinates of the cells colored 5.
b50a73d8.json,"Count the number of 1s in the input grid (N) and place N 2s in the output grid according to the priority order: (0, 2), (1, 2), (2, 2), then (1, 1)."
b5d7e1c6.json,The number of connected components of color 8 in the input grid determines the size N of an NxN identity matrix where the diagonal elements are 8 and all others are 0.
ba9aba9f.json,"Identify three 4x4 patterns (A, B, C, D) in the input. Pattern A=2. Pattern D=3 if A is present, else 2. If both B and C are present, B=4 and C=8; otherwise, B=8 and C=4. Map the patterns in each section to these values and repeat the resulting row three times."
bab46d5e.json,Identify all groups of 1s that form a perfect hollow rectangle (boundary of 1s with an interior of 0s) and change the 1s in those specific shapes to 3s.
b95c7c97.json,"Identified vertical segments of 1s separated by single 0s and shifted them by (r+1, c-1), filling the gaps with 2s."
bd4fe572.json,The output grid is formed by identifying unique horizontal and vertical color-block regions in the input grid and placing the color of the intersection of the r-th horizontal region and c-th vertical region into cell [r][c].
bc543764.json,"The output is a 9x9 grid where 3x3 blocks are placed at positions (r, 2-c) corresponding to the locations of the most frequent color in the input grid. Each of these 3x3 blocks is a 90-degree counter-clockwise rotation of the input grid."
bcda3e04.json,"For each cell of color 2, identify the closest line(s) of color 8. Create a 3x3 block of color 8 centered at the intersection point P (sharing the same row/column as the 2). Set the center P to color 2 and draw a line of color 2 from the original position to P, ensuring cells within the 3x3 block (except P) remain color 8."
bdc08a16.json,"Identify the largest connected object, extract its bounding box, and rotate the resulting subgrid 90 degrees clockwise."
bd1b92ba.json,"Regions enclosed by red lines (2) and grid boundaries that cannot reach the bottom-right corner are filled. Regions with width $\leq 3$ are filled with azure (8), and regions with width $\geq 4$ are filled with blue (1)."
c03093d8.json,"Identify two shapes based on color, rotate both 90° CCW, and place them in a 3x3 grid: the lower shape at (0,0) and the higher shape at the bottom-right, with the lower shape's color taking precedence during overlay."
bfee45d8.json,"The input grid is transposed (R, C) -> (C, R). For each color, the output rectangle's row range is [min(c1, c2), max(c1, c2)] and its column range is [min(r1, r2)-1, max(r1, r2)-1], where (c, r) are the transposed coordinates of the original points."
c36cec84.json,"Identify the column of 5s and the values column to its right. Output Column 1 is filled with 5s, Column 0 is the reverse of the values column, and Columns 2 to the end repeat the values column."
c38262ae.json,The azure (8) block is transformed into a diamond shape centered at the same position. Other colored pixels are rotated 90 degrees relative to the center of the azure block and reflected across that center to create symmetric pairs.
c7230dd7.json,"The grid is divided into regions by grey lines (color 5). The first region (top-left) is colored green (3), the median region (center) is colored red (2), and the last region (bottom-right) is colored blue (1)."
c8d762cf.json,"Rectangular boundaries of size S are repositioned using the transformation r' = c and c' = (12 - S) - r, and their interiors are filled with color 6 (if S=3), 7 (if S=4), or 8 (if S=5)."
cbca88e3.json,"Connected components of color 5 are recolored based on their size: size 2 becomes color 3, size 3 becomes color 2, and size 4 becomes color 1."
ce250b03.json,"Transpose the dimensions of each colored rectangle and transform their top-left coordinates $(r_{in}, c_{in})$ to $(15 - c_{in}, r_{in})$."
ce4e5bd5.json,Mirror the vertical and horizontal strips across the center of the grid and swap which strip is on top at their intersection.
ce7d2dd9.json,"The output is a 3x3 grid with color 5 at the center. Other colors are placed around the center based on their relative positions in the input grid, with the number of pixels for each color matching the count of that color in the input objects."
cea9e88f.json,"The input grid is rotated 90 degrees counter-clockwise, and objects are recolored based on their complexity: simple rectangles are colored 1, and more complex shapes are colored 2."
cec84240.json,"Extract two shapes based on colors specified in two header rows (rows starting and ending with color 4). Place the headers as the first and last rows of the output, and place the extracted shapes in between them in the order of the headers."
cf289ef2.json,Identify the smallest rectangle containing non-zero pixels and swap the two colors used within that rectangle.
d03dd6d4.json,"Extend each non-zero point vertically downwards to the bottom row. Fill the bottom row by partitioning it into segments based on the midpoints between the active columns, assigning each segment the color of the corresponding point."
d0a44aad.json,"Extract the connected object of the non-zero color, represent it as a matrix, and transform it by transposing the matrix and then reversing the order of the rows (equivalent to a reflection across the anti-diagonal)."
d0c91b45.json,The input grid is mirrored horizontally and then mirrored vertically to create a grid twice the original size in both dimensions.
d0dea036.json,"Vertical blocks are transformed into horizontal blocks. The leftmost block becomes the topmost. Each block consists of three rows: a solid line of the block's color, an alternating line (color, 0, color...), and another solid line. The width of the horizontal block equals the height of the original vertical block, and its starting column is determined by the number of rows following the block in the input grid."
d11787a2.json,Identify the 3x3 shape of the primary color closest to the grey marker (color 5) and rotate it 180 degrees.
d1aedf3d.json,"The output is a 4x4 grid divided into four 2x2 blocks. Each block has a fixed shape: TL=S_A, TR=S_B, BL=S_D, BR=S_C. The color of each block is determined by which color possessed a specific shape in the input: TL color = color of S_D, TR color = color of S_A, BL color = color of S_C, and BR color = color of S_B."
d2ddb74d.json,"The pattern is determined by the smaller difference between the coordinates of the two non-zero points. Since the column difference (5) is smaller than the row difference (10), a column-based pattern is created. Starting from the second point's column (21) and moving backward by the difference (5), colors alternate between the second point's color (3) and the first point's color (4) at columns 21, 16, 11, 6, and 1. This sequence is repeated for every row."
d52f4678.json,The grid is rotated 90 degrees counter-clockwise. The border colors (top/bottom rows) move to the left/right columns. Points (color 3) are rotated and recolored based on their proximity to the original top or bottom border.
d73fdc1a.json,"Count the number of 2x2 blocks of color 2 in the input grid. Fill a 3x3 grid with 1s in a specific order based on the count N: (2,2) for N=1, (2,0) for N=2, (1,1) for N=3, (0,2) for N=4, and (0,0) for N=5."
d93fbf93.json,"Identify lines of colored cells. For lines with an odd number of cells, change the middle cell to color 4. For lines with an even number of cells, change cells at even indices (0, 2, 4, ...) to color 4."
c0e39f5e.json,"The output grid consists of a full row and a full column intersecting at the original intersection cell. The row and column are filled with repeating sequences derived from the input's row and column segments, shifted such that the intersection cell retains its original value."
dc4c73f4.json,"The position of '2' at (r, c) determines a center (r', c') = (4-r, 2-c). A 3x3 block is placed around this center with corners colored 6, 7, 3, and 8, clipped to the 5x3 grid boundaries."
dd4150be.json,"Split the 3x7 input grid into two 3x3 grids using the column of 5s as a divider. Perform an element-wise logical AND operation on the two grids; if both grids have a 1 at a specific position, the output at that position is 2, otherwise it is 0."
ddcaf44d.json,The output square's center is the transpose of the input square's center. Output lines are perpendicular to the lines connecting input points to the input square's center.
ded24d0e.json,"The output grid is a transpose of the input grid dimensions. Points of color 2 and 3 are mapped to new coordinates based on the input coordinates and a calculated offset. A path of color 8 is then drawn between these two points using an L-shape connecting (r_top, c_top) to (r_bottom, c_top) and then to (r_bottom, c_bottom)."
dfdf5eee.json,Identify the most frequently occurring color (the mode) in the input grid and fill the entire output grid with that color.
e2a230e1.json,"Starting from the cell with value 8, create two paths of 5s: an upward path moving in a repeating sequence of ""Up 2, Right 2"" and a downward path moving in a repeating sequence of ""Down 2, Left 2,"" stopping at grid boundaries."
e2b063a5.json,The input grid is split into a top half (rows 0-3) and a bottom half (rows 5-8) by a grey divider. The top half is mirrored vertically and then combined with the bottom half using a logical OR operation (superimposition).
e3db67e0.json,"The grid is divided into nine 3x3 blocks by lines of color 5. A block is filled with its respective color if it contains a pixel at a relative position (r, c) that is unique across all nine blocks."
e487c6f2.json,Identify the shape with the smallest area and output its transpose.
e4fb35cb.json,"The input grid is split into two 5x6 halves by a central column of 4s. The output grid is generated by comparing corresponding cells of the left and right halves: if the cells are different, the output is 3; if they are the same, the output is 0."
e6ae34d4.json,"If the grid possesses vertical, horizontal, or rotational symmetry, the output is 1; otherwise, the output is 7."
c10cfc3c.json,Fill in the zeros by identifying and continuing the repeating horizontal row patterns and the repeating vertical sequence of those patterns.
e6e55f1b.json,Identify a 3x3 block where eight cells are the same color and the center cell is a different color; the output is the color of that center cell.
dc80ca90.json,"If the first and last elements of a row are the same non-zero value, fill the entire row with that value; otherwise, leave the row unchanged."
c2964801.json,"The output grid contains a 2 at position (3-i, 3-j) if both the left 4x4 grid and the right 4x4 grid of the input have a 0 at position (i, j)."
e768e80e.json,"The output is a 6x6 grid created by mirroring the 3x3 input both horizontally (each row is appended with its reverse) and vertically (the sequence of rows is mirrored as R2, R1, R0, R0, R1, R2)."
e90688e0.json,Identify the dimensions of the color 5 rectangle. Extract the colors of the horizontal lines in the grid and order them from bottom to top. Create an output grid of the rectangle's dimensions where each row is this ordered sequence of colors.
e9463c29.json,"Identify every 2x2 area in the grid. If exactly three of the four cells are color 8 (azure) and the fourth is color 0 (black), change the color 0 cell to color 1 (blue)."
e9e23bf6.json,Extract the bounding box of the colored shape and rotate the resulting relative matrix 90 degrees counter-clockwise.
ecb4a3af.json,"Identify the dominant rectangular block in the input grid and reflect its position through the center of the 16x16 grid using the formula (15-r, 15-c), filling the resulting area with the dominant color on a zero-filled grid."
ebce463f.json,"In the inner part of the grid (excluding the outermost border), any cell belonging to a row or column that consists entirely of zeros within that inner region is changed to color 3."
efd948c4.json,"Extract the bounding box of cells with value 4, rotate it 180 degrees, and expand each cell into a 2x2 block of the same color."
f36a217b.json,"Place a 3x3 block of 1s centered at each position of value 5, while preserving the original 5s and clipping blocks at the grid boundaries."
f2e177f1.json,"The output grid size is (N*5)x(N*5) where N is the number of non-zero elements in the input. The first row is the reversed input sequence padded with zeros, and each subsequent row is the previous row shifted one position to the right."
f04df611.json,"The input consists of two points (colors 3 and 4) forming a line. The output transforms this into a perpendicular line with a length reduced by one, maintaining one of the original coordinates. For a vertical line at column 7 with row distance 6, the output is a horizontal line at row 3 with columns 2 and 7."
f130c8f9.json,"The output is determined by the distribution and count of the value 8 relative to the blocks of 2s; a high count and scattered distribution of 8s result in 8, while sparse or clustered 8s result in 0."
f376f16b.json,"For every pixel with value 2, create a 3x3 square of pixels with value 1 centered at that position, while preserving the original value 2 and all other non-zero pixels."
f572d237.json,"Split the 3x6 input into two 3x3 grids (Left and Right). The output cell (r, c) is 6 if the Left grid cell (r, c) is 3 OR the Right grid cell (r, c) is 4; otherwise, it is 0."
f6a3486b.json,"Rotate colored cells 90 degrees clockwise using (r', c') = (8-c, r). If color is 1, create a diamond pattern with orthogonal neighbors colored 7. If color is 2, create a square pattern with diagonal corners colored 4. Other colors remain as single points."
f4a6eae8.json,"The output is a filled rectangle of color 8 with the same dimensions as the input's bounding box, shifted right by one column. The holes (color 0) within the input bounding box are mirrored horizontally and replaced with color 2."
f4db530b.json,"Identify connected components of color 8; the smallest component is colored 2, and all other components are colored 1."
f73873f1.json,"Extend the column containing the color 2 segment and the row containing the color 8 segment to fill the entire grid, setting their intersection point to color 4."
f7252410.json,"The output grid is the transpose of the input grid. For each row $i$ of the transposed grid, if $i$ is even, the values are mapped as $6 \to 7$ and $7 \to 2$. If $i$ is odd, the values are mapped as $6 \to 2$ and $7 \to 7$."
f91c3fa3.json,"Identify the 6x6 main quadrant and the 2x2 color palette quadrant. Divide the 6x6 grid into four 3x3 blocks and replace the green pixels (3) in each block with a specific color from the 2x2 palette: top-left block with (0,1), top-right with (1,1), bottom-left with (0,0), and bottom-right with (1,0)."
f925a6af.json,"For each connected component of magenta cells, create a green border one cell wide around its bounding box and fill any enclosed background holes with yellow."
f98850a8.json,Transpose the input grid and shift the position of the line of 3s and the associated 3x3 square of 2s using the rule new_pos = 6 - old_pos.
f9d63eb5.json,"The output grid is a 10x10 grid where each row $r_{out}$ is derived from the input row $r_{in} = 9 - r_{out}$. The column transformation involves shifting the pattern and repeating it to fit the 10-column width. For the test input, the alternating patterns in rows 5 and 6 are transformed into alternating patterns in rows 4 and 3, shifted to maintain the periodic structure."
fb2f9539.json,"The transformation is a horizontal flip of the grid, where each row is reversed."
fbb715ae.json,"The output grid size is (3N)x(3N), where N is the number of non-zero elements in the 3x3 input grid. Each cell in the input grid is expanded into an NxN block of the same value."
fbc80fa2.json,"The output is a scalar value determined by the spatial pattern of non-zero cells, regardless of their color. A cross shape ('+') corresponds to the value 6."
fffc1226.json,Identify the outlier color and count its occurrences within each dominant color region. The output is the color of the region containing the highest number of outliers.
fffd93af.json,"Extract the subgrid defined by the background color. Identify the coordinates of non-background pixels. The output grid is the same size as the subgrid, where a cell is the non-background color if its row or column matches any of the identified coordinates, and the background color otherwise."
f726b978.json,Identify islands in the left area and markers in the right area. Transpose the islands and place them in the output grid (with the right area's background color) at positions corresponding to the markers' coordinates.
f77ed153.json,Each row is either a separator row (all non-zero elements are 1) or a pattern row. Separator rows are filled entirely with 1s. Pattern rows are filled by identifying the smallest repeating sequence length L such that all non-zero elements at index i match the element at index i % L. The zeros are then filled using this repeating pattern.
f8a864a5.json,"The output grid is a transpose of the input dimensions (10xW becomes Wx10). The grid is filled with 8s, and 1s are placed at positions (r, c) where (r + c) has the same parity as W. Specifically, 1s are placed along diagonals where c - r equals specific values derived from W and K=10-W, with the middle row containing more 1s than the outer rows."
