Task,gemma-4-31b-it
43a1be05.json,"The input is split into two 3x3 grids (top and bottom). A cell in the output grid is 5 if the corresponding cells in both the top and bottom grids are 2; otherwise, it is 0."
43c5450b.json,"Identify the 3x3 region containing color 1. Rotate the relative position of color 1 within that region 90 degrees clockwise to determine the target output region. Rotate the entire content of the source region 90 degrees clockwise and place it into the target region, maintaining the purple grid lines."
43ec8f4a.json,"Input quadrants are mapped to output quadrants: TL→TR, TR→BR, and the smaller of BL/BR→TL, larger of BL/BR→BL. Shapes are transformed via vertical reflection for TL, TR, and BR, and horizontal reflection for BL."
43fb486b.json,"The output grid contains values only in the center column. For each row, the value in the center column is determined by the most frequent non-zero color in that row; if no color repeats, the value is 0. If a color repeats, the value in the center column is that color."
44129a15.json,"Identify the most frequent relative position of the marker color within the 3x3 regions. Fill the 3x3 region that contains this relative position and is uniquely positioned in its column. In the test case, the bottom-left region (R7) is filled with the marker color 4."
447ad3c4.json,"Two red rectangles (color 2) with grey cores (color 5) are created based on two input grey shapes. Rec A's dimensions are the swapped dimensions of Shape B, and Rec B's dimensions are a square of the maximum dimension of Shape A. The centers of the cores are the swapped coordinates of the centers of the respective input shapes."
450c4bc5.json,"The 8s are reflected across column 4. The 4s are transformed using a column mapping (3→{0,5}, 4→{1,4}, 5→{2,3}) and then made symmetric across an axis determined by the final position of the 8 in row 2: if the 8 is at (2,3), the axis is 2.5; if at (2,5), the axis is 5.5. For the test input, the 8 moves to (2,5), so the axis is 5.5. The transformed 4s are filtered to those in columns 3-5 and then reflected across column 5.5."
454575c8.json,"The output is a $29 \times 29$ grid formed by the perfect repetition of the $6 \times 6$ block identified in the input, filling in any missing values (zeros) to complete the pattern."
4549dd20.json,"The input grid is scaled by a factor of 2 (each cell becomes a 2x2 block) and colors are mapped according to the rules: 0→0, 1→2, 2→3, 3→8, 8→1, 5→7, 7→5, and 6→6."
4551b948.json,"The input consists of three 4x4 blocks. Each block's pattern of 0s maps to a specific value (No 0s=5, Center 2x2=4, Top-center 2x2=3, Split 2x2=2). The output is a 3x3 grid where each row is filled with the value corresponding to the block in that position."
4611d6cc.json,"Hollow rectangles of 1s are transformed into plus-signs of 1s, and plus-signs of 1s are transformed into hollow rectangles of 8s, while maintaining their approximate spatial centers."
468052ce.json,"Two 3x3 blocks of 7s are positioned at (0, 5) and (5, 2). The yellow cells (4s) in each block are determined by the reflected positions (across the main diagonal) of the empty cells (0s) from the opposite block's input."
47295f38.json,"The input contains a 3xW repeating pattern. The output is a tiling of a Wx3 block where:
1. Input Row 1 (middle) maps to Output Column 0 (first), with Input Col c mapping to Output Row c.
2. Input Row 2 (bottom) maps to Output Column 1 (middle), with Input Col c mapping to Output Row (c+1)%W.
3. Input Row 0 (top) maps to Output Column 2 (last), with Input Col c mapping to Output Row (c+1)%W."
07883ae1.json,"The output grid is a 3x3 grid where a cell (r, c) is 1 if the sum of the corresponding cells in the left 3x3 grid (L) and right 3x3 grid (R) is 10 (L=9 and R=1), and then the column index is shifted (0->1, 1->2, 2->0)."
4783dd7a.json,"Rotate the grid 90 degrees clockwise. Identify connected components of color 8 using 4-connectivity; isolated 8s are changed to color 3, while 8s in components of size 2 or more remain 8."
4819acfb.json,"The output is a 3x3 grid where the A-color cells are a vertical reflection of the 3x3 input shape (S2), and the B-color cells are the complement. The A-color is S2 color minus 1, and the B-color is S1 color plus 1."
4835d2c1.json,"Extract the bounding box of non-3 elements, replace the background color 3 with 0, and flip the resulting grid vertically."
2d0f04fd.json,Count the number of connected components (N) of color 8; create an N x N grid with color 9 on the anti-diagonal and 0 elsewhere.
2d30b4fe.json,"Identify the union of the main color and red color cells, reflect this object across its middle row, and color the union of the original and reflected shapes with the main color, filling the rest with color 3."
47979886.json,Identify the 3x3 region containing the value 9. Reflect that 3x3 region across its anti-diagonal and place the result into a destination 3x3 region determined by the anti-diagonal reflection of the position of 9 within the source region.
48a3f076.json,"The grid is reflected across its center. The primary color (2) is preserved. Shapes formed by the secondary color (4) are reflected, and their bounding boxes are filled such that reflected 4s become the primary color (2) and non-reflected pixels within the bounding box become the secondary color (4)."
4957bb64.json,"Created an outer rectangle and an inner rectangle outline using a new color (4), with four azure points (8) placed at the cardinal extremities relative to the original grey markers."
4b2c7d1c.json,"The grid is divided into 3x3 blocks separated by color 3. The output is the transpose of the input block arrangement, with colors mapped as follows: 7→5, 8→1, 2→9, and 6→4."
4b42a65f.json,"The input points are mapped to 4x4 blocks in the 20x20 output grid. Points on the line r+c=9 are mapped to the main diagonal blocks (0,0), (4,4), (8,8), (12,12) based on their row order. Points not on this line are mapped to other blocks. Color 6 is transformed into other colors (1, 3, or 8) depending on its position."
4cd3d8b4.json,"The 2x2 grey block is reflected horizontally across the grid. Red cells are repositioned relative to the new grey block position by clamping their relative row and column offsets to a range of [-1, 2], with the column offset being reflected."
4d4d2a48.json,"Rotate the input 90° clockwise, map colors (1→1, 8→6, 6→8), swap the first and third rows, and then mirror the resulting 3x3 grid vertically to create a 6x3 grid."
4d4d83ff.json,"Extract the interior of the rectangle formed by the boundary color and apply a fixed color mapping: 0→0, 2→3, 3→1, 4→2, 5→8, 6→5, 8→9, 9→6."
4d557797.json,"Identify sets of 3 or more collinear points and reflect them across the line r=c; otherwise, keep points in place. Then, place 3x3 blocks of 5s centered at each resulting point."
4f76bc1d.json,"Each input 5 defines a 3x3 block. The output consists of 3x3 blocks centered at (r', c') where the input 5 is on the perimeter of the block. For the test input, the centers are determined by shifting each input 5 to the nearest center of a 3x3 grid (1, 4, 7) or a similar pattern. Based on the provided examples, the output centers for the test input are (1, 7), (2, 1), (4, 5), (7, 3), and (7, 7) shifted to (1, 7), (3, 1), (3, 4), (7, 3), and (7, 7)."
50894f5b.json,"Transform input red cell coordinates (r, c) to (c, (8-r) mod 10). At each new coordinate (r', c'), place a cross-shaped pattern: (r', c')=2, (r', c'+1)=1, (r', c'+2)=8, (r'+1, c'+1)=6, and (r'-1, c'+1)=7, all calculated modulo 10."
4b905ed3.json,Transpose the input grid and change colors 3 and 5 to 8 if they share a row or column with another non-zero color.
4ccb2f60.json,"The output is a 3x3 arrangement of blocks of size S x S, where S is the number of distinct non-zero colors in the input. The layout of the blocks is a 90-degree clockwise rotation of the input grid, with colors mapped as: 1→3, 2→9, 3→6, 4→2, 6→1, 7→7, 8→8, 9→4, and 0→0."
50bc401f.json,"The vertical line of 5s is mirrored across the center column (c_new = 9 - c_old). All other points are mirrored across the center of the grid (r, c) -> (9-r, 9-c). Points of color 2 expand horizontally towards the new line of 5s, and points of color 1 expand horizontally away from the new line of 5s."
496f84ba.json,"The output is a 9x9 grid composed of 3x3 blocks. A 3x3 block is placed at position (r, c) in the 9x9 grid if the input value at (r, c) is the mode (most frequent value) of the input grid. The content of each 3x3 block is a transformation of the input grid where each value v is mapped to (v + 4) mod 10."
50df0f2b.json,"Rotate the input grid 90 degrees counter-clockwise (where Rotated Row $i$ = Input Column $\text{Cols}-1-i$), apply a value mapping ($0\to0, 1\to2, 2\to1, 3\to3, 4\to8, 8\to4$), and expand the grid by adding a top and bottom row of zeros (with the inner row's first and last elements) and duplicating the first and last elements of each inner row."
50f74b85.json,"The output grid is the transpose of the input grid. Based on the position of the special color (S) relative to the main shape (M), the output consists of a bottom-half diamond of color M and a vertical line of color S. The vertical line's column corresponds to the row index of S in the input grid."
51f9ddcb.json,"The output grid is a Wx10 matrix where each column is a one-hot vector C_i (with color 6 at index i). The sequence of columns follows a ping-pong pattern: C_0, C_1, ..., C_{W-1}, C_{W-2}, ..., C_1, repeating until 10 columns are filled."
51239737.json,"The output consists of three rectangular blocks stacked vertically. The first block's dimensions are based on the larger input's width and a common height (3), the second block's dimensions are based on the smaller input's width and the same height, and the third block's width is the difference between the two input widths, also with height 3."
52aa7778.json,The columns of 0s to the left of the separator column (5s) are filled by repeating the sequence of the last column (the pattern column) horizontally across the rows.
5287a11e.json,"Reflect the input grid across the diagonal y=x. Then, for every pixel that is a 5 in the reflected grid, convert all 0s in its corresponding row and column to 5s."
53fba4bb.json,"Identify clusters of two or more adjacent 2s, find their bounding boxes, expand the boxes by one unit in all directions, and fill the boundary of these expanded boxes with 3s (excluding cells already containing 2s)."
52aa5c38.json,"The output consists of rows if the row difference between the two points is smaller than the column difference. The rows are spaced by the row difference, starting from the index modulo that difference. The colors alternate between the minimum of the two point colors and the sum of the colors modulo 10."
53707ace.json,"The output is determined by the total count of pixels with value 2; higher counts (e.g., 9, 10, 14) tend to result in 2, while specific counts (e.g., 6, 11, 13) result in 0. For the test input, the count of 2s is 17, which aligns with the pattern for output 2."
54b14bdf.json,Fill the column of Point B with Point A's color and the column of Point A with Point B's color. Fill the row of Point A with Point B's color and the row of Point B with Point A's color. Intersections of different colors are set to color 7.
55a4bba3.json,"The output is an 18x18 grid created by repeating a 9x9 block twice. The block is defined by the maximum value N=9 from the input: row 0 consists of all 1s, and for rows r > 0, the k-th element is calculated as ((1 + k * r - 1) mod 9) + 1."
55a932f7.json,Identify all contiguous rectangular blocks of non-zero cells and extract the block containing the maximum number of cells with value 2.
55ef957c.json,"Reflect the main shape across the diagonal (swap row and column indices) and recolor it using the color of the single pixel located at (6, 6)."
5716a0e0.json,"Fill rows r <= C with the input value V if r and C have the same parity. For rows r < C with different parity, place the value 5 in column 0 if r is 0, 4, 8... and column 9 if r is 2, 6... (or specifically, following the pattern 0, 9, 9, 0, 0, 9, 9, 0...)."
5602c564.json,"The input pattern is rotated 90 degrees clockwise using the transformation (r, c) -> (c, 9-r). The color is transformed according to the cycle 3 -> 1 -> 2 -> 6 -> 3."
596e9703.json,The output is a 1xN grid where N is the number of non-zero elements in the input. The output color is determined by a mapping: 1 ↔ 7 and a cycle 2 → 4 → 8 → 2.
58459432.json,"The output grid consists of two lines: a line with slope 1 passing through the input point (r0, c0) and a line with slope -1 passing through the point reflected across the center of the grid."
5882c89d.json,"Identify the digit formed by the background blocks and create an output grid of the same size as the multi-colored input block, filling the cells that form that digit with the corresponding colors from the input block."
5998e33b.json,"The output grid is a 90-degree clockwise rotation of the input grid. Connected components of color 3 in the rotated grid are then enclosed by a border of color 2, where the border is the perimeter of the bounding box surrounding each component."
59d5fbe8.json,"Reflect the grid across the anti-diagonal (mapping (r, c) to (N+1-c, N+1-r)) and swap values 4 and 5."
59cffbbb.json,"The output grid is a 4x4 grid formed by combining the four 4x4 quadrants of the 8x8 input grid (Top-Left, Bottom-Right, Bottom-Left, Top-Right) in that priority order, and then reflecting the resulting combined grid across its main diagonal (transposing it)."
5b190aaf.json,"The input grid is split by a grey line (row 4) into an upper part (rows 0-3) and a lower part (rows 5-8). For each column, the upper part is reversed and combined with the lower part using a maximum operation (non-zero priority), resulting in a 10x4 output grid where each row corresponds to an input column."
5b2c13b6.json,"Rotate the input grid 270 degrees clockwise and apply a color mapping: 8→8, 7→4, 5→3, 3→2, 1→1."
5cb045e6.json,"The output is a square grid of size (2n-1)x(2n-1), where n is the number of nested rectangles in the input. Each nested layer is represented as a 1-pixel thick concentric border, ordered from outermost to innermost."
5cbdf232.json,"Rows are transformed by r' = 8 - r. Cells with value 1 create a cross of 7s (up, down, left, right). Cells with value 2 create a diamond of 4s (diagonals). Other values move without patterns."
5ce79aaa.json,"The transformation maps the colors of concentric rings from outer to inner based on a multiplication rule (approximately x * 2 mod 10) and specific observed mappings: 2→4, 1→1, 4→8, 8→6, 6→2, 3→6, and 5→5."
5d6431b4.json,"The grid is rotated 90 degrees clockwise. The line of 3s and the 3x3 block of 2s (with a 3 at its center) are repositioned according to this rotation, transforming the 17x7 input into a 7x17 output."
5d819887.json,"The output scalar is determined by the distribution of non-zero cells across the rows; specifically, the row-count pattern (1, 3, 1) maps to the value 6."
5da93083.json,"Calculate the empty height (H) within the U-shape (total internal height minus the height of the color 5 fill). Fill a 3x3 grid with H number of 8s, starting from the top-right and filling left-to-right, top-to-bottom."
5eb7c7be.json,"Count the number of '2's in the input grid and place an equal number of '1's in the output grid following a fixed sequence of positions: (2,0), (2,1), (2,2), then (1,1)."
5f0f1ffc.json,"The input grid consists of a repeating sequence of numbers (1-8) shifted by one position per row. The output grid applies a specific value mapping (1→7, 2→3, 3→5, 4→6, 5→2, 6→8, 7→4, 8→9) to the sequence and maintains the row-by-row shift."
5f1abc75.json,"Identify 2x2 blocks of 1s in the input grid and map them to specific coordinates in a 3x3 output grid based on their discovery order: 1st to (0,0), 2nd to (0,2), 3rd to (1,1), 4th to (2,0), and 5th to (2,2)."
610ef338.json,"The output grid is a 2x2 tiling of the input grid consisting of the original input, its horizontal mirror, its vertical mirror, and its combined horizontal and vertical mirror, effectively creating a 180-degree rotationally symmetric grid."
6111a11a.json,"Identify the dominant color of each 3x3 block in the 9x9 input grid to form a 3x3 grid, then reflect this 3x3 grid across the anti-diagonal."
618c12d0.json,"The output is a 3x3 grid representing the XOR sum of all 3x3 shapes found in the input, with the output color determined by the number of shapes present in the input."
620f917b.json,"Reflect the grid across the horizontal midline (r, c) -> (9-r, c) and apply a color mapping: 5->2, 7->7, 8->4, 4->3, 3->1, 6->9, and 2->2."
623264a3.json,"Identify the longest and shortest vertical lines of 1s. Fill the column of the longest line with 5s starting from row 0 for its length, and the column of the shortest line with 2s starting from row 0 for its length. All other cells are 0."
62437113.json,Identify the most frequent 3x3 shape pattern in the input and output it in a 3x3 grid using color 8.
62aae345.json,Mirror red blocks (color 2) horizontally across the grid (new_col = 9 - old_col) and fill the gaps between the leftmost and rightmost red blocks in each row with maroon (color 9).
6378cb17.json,"The output is a repeating sequence of six column patterns (S0-S5). The starting pattern depends on the last column of the input: if (4, 4, 0), start with S0; if (0, 4, 4), start with S3."
6429a6f5.json,"The output grid is a 3x3 summary of the 9x9 input grid. Each cell (r, c) in the output grid corresponds to the 3x3 subgrid (r, c) of the input. The value in the output cell is determined by the most frequent non-zero element in that subgrid; if no element appears more than once, or if the subgrid is empty, the value is 0. If a most frequent element exists, its value is transformed via a mapping or replaced by its frequency."
646857e2.json,The red object (color 2) and the azure object (color 8) swap their geometries.
64e4a671.json,"Each non-zero input point (r, c) with color v generates an L-shape consisting of a horizontal line from (r, 0) to (r, c) and a vertical line from (r, 0) to the bottom of the grid (max_row, 0). The output color is determined by v + 1 (with specific wrapping/mapping). Overlapping vertical segments are overwritten by the point with the highest row index."
6528d002.json,"The transformation follows the rule (r, c) -> (2-r, (3-c) mod 3), which is a 180-degree rotation followed by a circular shift to the right."
66bc11ba.json,"The output is a 4x4 grid derived from the four 4x4 quadrants of the input, where the Top-Right quadrant (color 7) takes priority, followed by the Bottom-Left (color 8) and Top-Left (color 4) quadrants."
671396d1.json,Replace the outer border of the grid with 2s and keep the interior cells as 0.
6731dce0.json,"Applied a specific value mapping to each cell: 9→8, 4→4, 2→8, 1→7, 8→6, 5→1, 7→3, 6→5."
6757b18a.json,"Extract the 3x3 bounding box of the non-grey pixels connected to the grey pixel, reflect the resulting binary pattern vertically, and set the color to the original color plus one."
68bfa25f.json,"The position of the value 2 (r, c) determines the placement of colors 3, 8, 6, and 7 at coordinates (3-r, c-1), (3-r, c+1), (5-r, c-1), and (5-r, c+1) respectively, provided they fall within the grid boundaries."
68d853be.json,"Match green objects (color 3) to single pixels in Row 0 by their horizontal order. Rotate the objects and the single pixels 180 degrees around the center of the 10x10 grid, replacing the green objects' color with the color of their matched single pixel."
6a126027.json,"The input contains two 2x2 blocks of different colors. Each output block consists of a 2x2 block and a diagonal line of the same color. Based on Example 3, the top-left block (Color 2) moves to a new 2x2 position (r+3, c) and extends a diagonal (r+5, c+2), (r+6, c+3), etc. The bottom-right block (Color 1) moves to a new 2x2 position (r-2, c+1) and extends a diagonal (r-3, c-3), (r-2, c-2), etc."
6a221c1c.json,"Map input columns 1, 3, 5, 7, 9 to output rows 8, 6, 4, 2, 0 respectively. If the values in the top and bottom rows of the input column are identical, fill the entire output row with that value; otherwise, place the top value at column 0 and the bottom value at column 9 of that row."
6a64a65b.json,"The grid is rotated 90 degrees clockwise. Cells containing the value 2 that were isolated (no 4-neighbors of value 2) are changed to 1, while non-isolated 2s remain 2."
6adb5c34.json,"Extract the quadrant, swap colors 1 and 8, and reflect the position of the unique color across the horizontal axis."
6b92eadf.json,"The output grid is a transpose of the input grid. Lines of 8s in the input become columns of 8s in the output. For every 2 at (r, c) in the input, points are created at the intersections of the transposed coordinate (c, r) and the lines of 8s. These points are connected by horizontal lines of 2s and surrounded by 3x3 blocks of 8s (with the center remaining 2)."
6bd7508a.json,"For rows with colors at the ends (col 0 and 10), the rightmost color fills the first 5 cells, the leftmost color fills the last 5 cells, and the middle cell (col 5) is filled with color 5."
6c0bf582.json,"For each non-zero cell (r, c) with value v, fill row r from column (2-c) to 2 with a new value based on the cycle 2→8→6→4→7→3→2."
6d09d843.json,"The 2x2 square of color 2 is moved to a position centered around the centroid of the color 5 pixels. The color 5 pixels are then repositioned in the cells immediately surrounding the new 2x2 square, preserving their relative spatial ordering."
6e1b6edc.json,"Transpose the input points, then connect any points sharing the same row or column with lines. Endpoints of these lines are colored 8 (azure) and the segments between them are colored 1 (blue)."
6e38740c.json,"The output is a 5x3 grid where a specific 3x3 pattern (top: 8 0 6, mid: 0 0 0, bot: 3 0 7) is placed starting at (r', c'), where r' = c-1 and c' = r-1, with (r, c) being the position of the value 2 in the 3x5 input grid."
6e8934d0.json,The output grid is created by reversing the order of the input columns and then appending the original input columns to the right (forming a horizontal mirror image).
6ea4cd21.json,"Identify all red (color 2) segments. The longest segment is changed to blue (color 1), the shortest segment remains red (color 2), and all other red segments are removed (set to 0)."
6f08c9ae.json,Count the number of connected components (N) of color 8 in the input grid. The output is an N x N identity matrix where the diagonal elements are 8 and all other elements are 0.
6f09d511.json,"Extract the 3x3 shape, flip it vertically, change the color according to the mapping (3 -> 2), and repeat the resulting 3x3 block twice vertically."
6f3e3ed3.json,"The '8' is reflected across the center (6,6) of the 13x13 grid. A path of '5's is constructed starting from a horizontal segment of length 5 centered on the '8', extending in both directions using alternating vertical (length 2) and horizontal (length 3) segments until the grid boundaries are reached."
6f578ada.json,Convert the boundary pixels of the grey shapes (color 5) to red (color 2) and swap the relative horizontal positions of the shapes.
6fa3b4b6.json,"If the input grid possesses both horizontal and vertical symmetry, the output is 2; otherwise, the output is 7."
6fb6ad96.json,"Rotate the grid 90 degrees counter-clockwise and map colors: 3 (green) to 2 (red), 8 (azure) to 8 (azure), and the largest connected component of 0s (black) to 3 (green)."
70ed98cf.json,"Transpose the input grid, identify rooms created by red walls, color the largest room red (2), the smallest room azure (8), and the walls blue (1), leaving other areas black (0)."
7123c267.json,"Identify the object containing color 8, extract its relative shape, mirror it horizontally, and change the object's color using a bitwise XOR with 5."
7200842a.json,"The output consists of three 3x3 grids separated by lines of 5s: the first is the original Grid A, the second is Grid A rotated 90 degrees clockwise, and the third is Grid A rotated 180 degrees."
725e9bae.json,"Flip the grid vertically, then change all values of 5 located in odd-indexed columns to 3, while keeping values of 5 in even-indexed columns as 5."
72c08744.json,"3x3 crosses centered at (r, c) shift to (r+3, c) and remain red (2). 3x3 squares missing their center at (r, c) transform into 3x3 crosses centered at (r+1, c-1) and change to blue (1)."
72d00480.json,"Swap the vertical positions of the two grey rectangles: the bottom rectangle moves to the top (row 0), and the top rectangle shifts down by its own height. Both rectangles are then recolored with red (2) corners, yellow (4) edges, and grey (5) interiors."
738427a5.json,"The output cell O(r, c) is 2 if and only if both the top grid cell T(r, c) is 0 and the bottom grid cell B(r, c) is 0; otherwise, the output cell is 0."
73f0adca.json,"Replace cells of color 1 with the color of their horizontally symmetric counterpart (N-1-row, col). If that is also color 1, check vertically (row, M-1-col), then diagonally (N-1-row, M-1-col)."
73f9fab4.json,"Rotate the entire grid 90 degrees clockwise. Identify 5x5 boxes of 2s; fill their interiors with 1s, preserving any original 2s that were inside the box."
74000e81.json,"The output grid dimensions are the swapped dimensions of the input. A diamond-like shape is aligned to the right edge, centered at row C (the column index of the input's azure line). The width of each row R is L - |R - C| (where L is the line length), and the color alternates between orange (7) for even |R - C| and azure (8) for odd |R - C|."
744f4866.json,"The special block is rotated 180 degrees, colors are mapped based on parity (primary odd $P \to P-1$, secondary even $S \to P_{out}+2$), and the resulting 3x3 block is placed at the positions of all original blocks shifted by (+2, 0) with wrap-around."
745c442f.json,"The output grid is the transpose of the input dimensions. Input cells with colors 1 or 3 create full rows in the output at the index of the input column. Input cells with color 2 create full columns in the output at index (InputRows - 1 - InputRowIndex). Row colors (1, 3) take precedence over column colors (2)."
746a280a.json,"The output is a 9x9 grid composed of 3x3 blocks. A block B_{i,j} is non-zero if the input grid A has a non-zero element at position (j, i) (transpose of positions). Each non-zero block is a 270-degree clockwise rotation of the input grid A."
5a23a269.json,"The 2x2 square at (4,4) is filled with the colors of the four single pixels found in the input grid, mapped in order: Top-Left, Top-Right, Bottom-Left, and Bottom-Right."
7496e082.json,Extract the middle row of the input grid and place it as the middle column of an otherwise empty output grid of the same dimensions.
5806aec0.json,"The color that is not 5 transforms into 0 (black), and the color 5 transforms into a new color C' calculated by adding a shift based on the count of the non-5 color (shift = floor((count + 2) / 5)). For the test input, the non-5 color is 3 with a count of 15, resulting in a shift of 3, so 5 becomes 6 (3 + 3)."
5a6725cf.json,"For every input 1 at position (r, c), place a pattern centered at (c, r) in the output grid: center=1, left=6, right=7, above=8, and below=2."
74be81a2.json,Transpose the position of the grey cell (value 5) and generate a zig-zag pattern of azure cells (value 8) extending upwards (left-shifting) and downwards (right-shifting) from that point.
74f0b0d3.json,"Grey shapes act as containers. The shapes of the holes within these containers are swapped, and the colored objects that match the new hole shapes are placed inside them."
749d0d7f.json,"The output grid is a 3x3 grid where each column is either all 0s or all 3s. A column in the output is 3 if the corresponding column in the input grid contains the least frequent value of the entire grid; if multiple values have the same minimum frequency, the smallest of those values is used. If a column does not contain this value, it is 0."
77362c7d.json,"The output grid contains a number of 5s equal to the horizontal offset (Left) of the 5-rectangle relative to the interior boundary formed by 8s, filling the 3x3 grid from the bottom-left corner."
776cedd9.json,Identify the shape with the largest area and reflect it across the anti-diagonal.
785acb06.json,"Shapes are transformed by the coordinate mapping (r, c) -> (9-r, 9-c). 3x3 squares-minus-center become 3x3 crosses of color 1; 3x3 crosses and all other shapes remain their original shape but change to color 2."
78a60fed.json,"Combine the top 3x3 grid (color 4) and bottom 3x3 grid (color 3) using a logical OR operation, then rotate the resulting 3x3 grid 270 degrees clockwise (90 degrees counter-clockwise), representing the result with color 3."
78e5d511.json,"Reflect the red rectangular regions across the main diagonal (r, c -> c, r) and fill the interior of the resulting rectangles with color 5."
79348504.json,"Output Col 0 is Input Col 4, with non-zero values from Input Col 2 overwriting it. Output Col 1 is identical to Input Col 3. All other columns are 0."
761cd1a7.json,"Transpose the grid dimensions to 10xN. Fill the grid with 8s and place a 1 in each row following an oscillating column index sequence: 0, 1, ..., N-1, N-2, ..., 0, 1..."
7511ed71.json,"For each color, identify the two points and create a rectangle defined by those points. The resulting rectangle is then placed in the output grid such that its center is the symmetric point of the original pair's center relative to the grid's center."
7643b6ff.json,Mirror the non-zero elements of each row horizontally across the vertical center line of the grid.
79d88f94.json,"A particle (color 8) extends from both ends of a green line (color 3) along its trajectory, bouncing off barriers (color 2) by reversing the direction component perpendicular to the barrier."
79adb1a8.json,"Extract the non-zero rectangle, transpose it, and swap colors 4 and 6."
795ca9be.json,"Identify connected components of color 2, rotate each 90 degrees clockwise, recolor the smallest component to 8 and others to 1, and reposition them (TL to BL, TR stays TR, BL to BR)."
7af260e1.json,Divide the input grid into two identical smaller grids and transpose one of them.
7a3cc123.json,"The output grid dimensions are determined by the height and width of the vertical bars. The top and bottom rows are boundaries of color 3. The middle rows contain two shapes derived from the colors C1 and C2 found in the bars: each shape is mirrored horizontally and prefixed with a column of its own color, then placed side-by-side."
7ba21d5d.json,"The transformation is a matrix transpose, where the columns of the input grid become the rows of the output grid."
7b134963.json,"The output grid maintains the input size. Cells on the main diagonals (r=c or r+c=size-1) are set to 0. All other cells are filled with a color C', where C' = C/2 if the input color C is even, and C' = C*2 if C is odd."
7bca2850.json,"Identify 2x2 yellow blocks, reverse their column order, and apply specific row shifts (0 for outer, -1 for inner blocks). Replace yellow blocks with 2x2 grey blocks and surround each with a specific pattern: red (2) at top-left, blue (1) at top-right, yellow (4) at bottom-left, and green (3) at bottom-right."
7c20b96c.json,"Fill in missing values based on repeating row patterns and apply a digit mapping: 1→5, 2→2, 3→3, 4→9, 5→7, 6→4, 7→1, 8→8, 9→6."
7cb6a0a6.json,"The input block's dimensions are swapped (height becomes width and vice versa), its position is transformed by mapping the original edge distances (top, bottom, left, right) to new distances (new_top=left, new_bottom=right, new_left=bottom, new_right=top), and the color is updated using the formula (color + 7) mod 10."
7d139eea.json,Mirror the shapes of color 9 horizontally across the central vertical axis of the grid and apply a color transformation where larger structures are changed to color 1.
7bf290ab.json,"The grid is divided into 3x3 groups of 2x2 blocks. For each special color C:
1. Identify the set S of blocks B(i,j) containing C.
2. Identify rows R and columns K that contain at least two blocks from S.
3. Define the spread set S' as all blocks in rows R or columns K.
4. Rotate S' by 180 degrees to get S'' = {(2-i, 2-j) | B(i,j) ∈ S'}.
5. The final set of blocks for C is S_final = S'' ∪ (S ∩ S').
6. The position of C within each block is rotated 180 degrees: (r,c) → (1-r, 1-c)."
7d5ffa16.json,"The output grid's non-zero positions are the vertical mirror of the input grid's non-zero positions. The values are derived from the input values: the element at (0,0) in the output is the element at (2,0) in the input, and other values are sums of input elements or direct copies."
7d8a4b36.json,The input vector length L determines a grid of R=L/2 rows and L columns. Input color 1 maps to 2. The number of non-zero elements in each row starts at R+N-1 (where N is the count of non-zeros in the input) and decreases by 1 for each subsequent row.
7d92c666.json,"Transpose the grid dimensions. The output vertical band's width and center are derived from the input horizontal band, and the output horizontal band's height and center are derived from the input vertical band. Colors are transformed based on specific mapping rules, and the vertical band takes precedence over the horizontal band."
7dd5d1fd.json,"One red boundary is split into two smaller red boundaries (H-4, W-3), and grey shapes are rotated 90 degrees and repositioned between the new boundaries."
7e0e844e.json,"The output is a 3x3 grid where the number of 2x2 blocks of 2s in the input grid determines which specific cells in the 3x3 output grid are set to 2. The cells are filled in the following order based on the count of 2x2 blocks: 1st block -> (0,2), 2nd block -> (2,2), 3rd block -> (1,1), 4th block -> (0,0), and 5th block -> (2,0)."
801af929.json,"Identify the bounding box of the 3s. Within this box, replace cells containing 3 with 3, and cells containing 0 or 1 with 8. Keep the rest of the grid unchanged."
80567ba7.json,"The colored pixel at (r, c) moves to (r', c') where r' = c and c' = r + 1 if r' is even, or c' = r - 1 if r' is odd. Pixels of value 4 fill all columns from 0 to c'-1 in rows that share the same parity as r'."
806ba128.json,"The input grid is divided into three 4x4 sections (S1, S2, S3) by separators of color 2. The output is a 4x4 grid where the 4s from S3 are flipped vertically. The remaining cells are filled by a combination of S1 and S2 (with color 9 replaced by 2), also flipped vertically, using a priority or XOR-like rule."
80bce01f.json,"Identify four 2x2 shapes by color. Map Shape A to BR as Shape D, Shape B to TL as Shape C, Shape C to TR as Shape B, and Shape D to BL as Shape A."
80fc066c.json,"Each cell with value 1 in the input grid serves as the top-left corner of a 3x3 pattern:
5 1 5
1 0 1
5 1 5
The pattern wraps around the grid boundaries."
81228da9.json,"Identify the bounding box of the object (color 6), flip it vertically, and scale it by 2x in both dimensions (each pixel becomes a 2x2 block)."
81cb0440.json,"Transpose the input grid, replace all zeros with 8s in any row that contains at least one non-zero element, and tile the resulting block in a 2x2 pattern."
81f79b62.json,"Identify the shortest paths connecting all cells of the same color, then shift these paths vertically to non-overlapping positions within the grid while maintaining the background color."
8203823d.json,"Identify the unique color C at (x, y). Create a 3x3 square of color 7 centered at (x, 9-y), with the center pixel remaining color C."
